country,year,age_group,deaths
gnb,2009,post,4091.67236328125
gnb,2010,post,3924.264404296875
gnb,2011,post,3757.3369140625
gnb,2012,post,3611.4404296875
gnb,2013,post,3447.484130859375
gnb,2014,post,3358.232666015625
gnb,2015,post,3581.279052734375
gnb,2016,post,3155.0859375
gnb,2017,post,3063.234375
gnq,2000,post,2602.884521484375
gnq,2001,post,2709.856201171875
gnq,2002,post,2789.35498046875
gnq,2003,post,2810.53564453125
gnq,2004,post,2831.601806640625
gnq,2005,post,2848.150146484375
gnq,2006,post,2587.272216796875
gnq,2007,post,2634.479736328125
gnq,2008,post,2675.644287109375
gnq,2009,post,2708.2314453125
gnq,2010,post,2479.429443359375
gnq,2011,post,2501.886962890625
gnq,2012,post,2513.684814453125
gnq,2013,post,2445.818603515625
gnq,2014,post,2457.499267578125
gnq,2015,post,2609.951904296875
gnq,2016,post,2731.869873046875
gnq,2017,post,2332.06689453125
grc,2000,post,272.0
grc,2001,post,261.0
grc,2002,post,252.99998474121094
grc,2003,post,248.0
grc,2004,post,241.0
grc,2005,post,233.0
grc,2006,post,224.99998474121094
grc,2007,post,220.99998474121094
grc,2008,post,218.0
grc,2009,post,213.0
grc,2010,post,206.0
grc,2011,post,197.99998474121094
grc,2012,post,192.0
grc,2013,post,189.99998474121094
grc,2014,post,195.0
grc,2015,post,203.99998474121094
grc,2016,post,216.0
grc,2017,post,220.99998474121094
grd,2000,post,16.0
grd,2001,post,14.0
grd,2002,post,14.0
grd,2003,post,12.999999046325684
grd,2004,post,12.999999046325684
grd,2005,post,11.999999046325684
grd,2006,post,12.0
grd,2007,post,12.000000953674316
grd,2008,post,12.999999046325684
grd,2009,post,12.0
grd,2010,post,12.0
grd,2011,post,13.0
grd,2012,post,12.999999046325684
grd,2013,post,10.999999046325684
grd,2014,post,12.000000953674316
grd,2015,post,12.000000953674316
grd,2016,post,10.999999046325684
grd,2017,post,11.0
gtm,2000,post,12340.9990234375
gtm,2001,post,11853.0
gtm,2002,post,11361.0
gtm,2003,post,10864.0009765625
gtm,2004,post,10366.0009765625
gtm,2005,post,9860.0
gtm,2006,post,9354.0
gtm,2007,post,8876.0
gtm,2008,post,8409.0
gtm,2009,post,8001.00048828125
gtm,2010,post,7677.00048828125
gtm,2011,post,7376.99951171875
gtm,2012,post,7119.0
gtm,2013,post,6868.0
gtm,2014,post,6662.99951171875
gtm,2015,post,6467.0
gtm,2016,post,6280.00048828125
gtm,2017,post,6106.0
guy,2000,post,395.9999694824219
guy,2001,post,377.0
guy,2002,post,356.9999694824219
guy,2003,post,337.00006103515625
guy,2004,post,319.0
guy,2005,post,301.0000305175781
guy,2006,post,285.0
guy,2007,post,270.0000305175781
guy,2008,post,257.0
guy,2009,post,246.0
guy,2010,post,237.0
guy,2011,post,229.0
guy,2012,post,223.0
guy,2013,post,216.99998474121094
guy,2014,post,211.99998474121094
guy,2015,post,206.0
guy,2016,post,201.00001525878906
guy,2017,post,195.99998474121094
hnd,2000,post,4088.000244140625
hnd,2001,post,3870.999755859375
hnd,2002,post,3646.0
hnd,2003,post,3430.999755859375
hnd,2004,post,3218.0
hnd,2005,post,3005.999755859375
hnd,2006,post,2806.0
hnd,2007,post,2618.0
hnd,2008,post,2451.000244140625
hnd,2009,post,2300.0
hnd,2010,post,2171.000244140625
hnd,2011,post,2060.0
hnd,2012,post,1966.0
hnd,2013,post,1877.0
hnd,2014,post,1800.0
hnd,2015,post,1731.0001220703125
hnd,2016,post,1668.9998779296875
hnd,2017,post,1609.0
hrv,2000,post,132.0
hrv,2001,post,125.0
hrv,2002,post,121.0
hrv,2003,post,115.99999237060547
hrv,2004,post,110.99999237060547
hrv,2005,post,106.0
hrv,2006,post,100.0
hrv,2007,post,95.99999237060547
hrv,2008,post,91.0
hrv,2009,post,86.0
hrv,2010,post,82.0
hrv,2011,post,81.0
hrv,2012,post,79.99999237060547
hrv,2013,post,77.99999237060547
hrv,2014,post,74.0
hrv,2015,post,71.0
hrv,2016,post,70.0
hrv,2017,post,68.0
hti,2000,post,19364.0
hti,2001,post,18547.0
hti,2002,post,17791.0
hti,2003,post,17085.0
hti,2004,post,16458.001953125
hti,2005,post,15920.0009765625
hti,2006,post,15426.9990234375
hti,2007,post,15005.9990234375
hti,2008,post,14600.0
hti,2009,post,14200.0009765625
hti,2010,post,49856.0
hti,2011,post,13231.0009765625
hti,2012,post,12962.0009765625
hti,2013,post,12639.0
hti,2014,post,12313.0009765625
hti,2015,post,11994.9990234375
hti,2016,post,11619.0
hti,2017,post,11261.0009765625
hun,2000,post,437.0
hun,2001,post,399.0
hun,2002,post,368.0
hun,2003,post,347.0
hun,2004,post,335.0
hun,2005,post,323.9999694824219
hun,2006,post,310.0
hun,2007,post,291.0
hun,2008,post,274.0
hun,2009,post,259.0
hun,2010,post,248.00001525878906
hun,2011,post,242.0
hun,2012,post,238.00001525878906
hun,2013,post,233.00001525878906
hun,2014,post,225.99998474121094
hun,2015,post,214.99998474121094
hun,2016,post,199.99998474121094
hun,2017,post,186.99998474121094
idn,2000,post,138553.1875
idn,2001,post,129444.515625
idn,2002,post,121153.8046875
idn,2003,post,116683.25
idn,2004,post,142440.5
idn,2005,post,115013.1875
idn,2006,post,113316.3046875
idn,2007,post,96804.5859375
idn,2008,post,87452.3984375
idn,2009,post,87516.8125
idn,2010,post,84551.921875
idn,2011,post,83565.328125
idn,2012,post,77147.0078125
idn,2013,post,73892.015625
idn,2014,post,72320.96875
idn,2015,post,70812.5078125
idn,2016,post,66378.5234375
idn,2017,post,63471.40625
ind,2000,post,1270569.625
ind,2001,post,1232687.875
ind,2002,post,1165813.375
ind,2003,post,1119938.5
ind,2004,post,1078768.375
ind,2005,post,985916.25
ind,2006,post,958933.0625
ind,2007,post,882835.3125
ind,2008,post,826818.625
ind,2009,post,783814.5
ind,2010,post,705260.125
ind,2011,post,650076.5
ind,2012,post,583185.0
ind,2013,post,527942.0
ind,2014,post,497912.46875
ind,2015,post,459708.84375
ind,2016,post,418417.0625
ind,2017,post,384853.625
irl,2000,post,170.0
irl,2001,post,167.0
irl,2002,post,160.0
irl,2003,post,150.99998474121094
irl,2004,post,143.0
irl,2005,post,139.0
irl,2006,post,136.0
irl,2007,post,136.0
irl,2008,post,134.0
irl,2009,post,130.0
irl,2010,post,125.0
irl,2011,post,118.0
irl,2012,post,113.0
irl,2013,post,107.99999237060547
irl,2014,post,106.0
irl,2015,post,102.0
irl,2016,post,97.99999237060547
irl,2017,post,94.0
irn,2000,post,19783.0
irn,2001,post,17992.0
irn,2002,post,16390.0
irn,2003,post,15004.9990234375
irn,2004,post,13832.0
irn,2005,post,12868.0
irn,2006,post,12041.0
irn,2007,post,11356.0
irn,2008,post,10734.0
irn,2009,post,10280.0
irn,2010,post,9940.0
irn,2011,post,9696.9990234375
irn,2012,post,9507.0009765625
irn,2013,post,9236.9990234375
irn,2014,post,8928.9990234375
irn,2015,post,8619.9990234375
irn,2016,post,8276.0
irn,2017,post,7862.0
irq,2000,post,16461.1328125
irq,2001,post,16386.181640625
irq,2002,post,16548.8203125
irq,2003,post,15996.619140625
irq,2004,post,16389.44921875
irq,2005,post,15958.27734375
irq,2006,post,16013.841796875
irq,2007,post,16049.935546875
irq,2008,post,16069.140625
irq,2009,post,16668.51953125
irq,2010,post,16154.8447265625
irq,2011,post,16259.123046875
irq,2012,post,16378.4638671875
irq,2013,post,16319.337890625
irq,2014,post,16240.0244140625
irq,2015,post,16199.84375
irq,2016,post,16082.2509765625
irq,2017,post,16004.5830078125
isl,2000,post,8.0
isl,2001,post,7.999999523162842
isl,2002,post,6.999999523162842
isl,2003,post,7.000000476837158
isl,2004,post,7.0
isl,2005,post,7.0
isl,2006,post,6.000000476837158
isl,2007,post,6.0
isl,2008,post,6.000000476837158
isl,2009,post,7.000000476837158
isl,2010,post,6.000000476837158
isl,2011,post,6.0
isl,2012,post,4.999999523162842
isl,2013,post,6.0
isl,2014,post,6.0
isl,2015,post,5.0
isl,2016,post,4.999999523162842
isl,2017,post,4.0
isr,2000,post,402.0
isr,2001,post,393.0
isr,2002,post,386.0
isr,2003,post,382.0
isr,2004,post,384.0
isr,2005,post,385.9999694824219
isr,2006,post,384.0
isr,2007,post,372.0
isr,2008,post,355.0
isr,2009,post,337.0
isr,2010,post,326.0
isr,2011,post,317.0000305175781
isr,2012,post,310.0
isr,2013,post,303.0
isr,2014,post,293.0
isr,2015,post,283.0
isr,2016,post,271.0
isr,2017,post,261.0
ita,2000,post,1119.0
ita,2001,post,1090.0
ita,2002,post,1050.9998779296875
ita,2003,post,1009.0
ita,2004,post,979.0
ita,2005,post,962.0000610351562
ita,2006,post,954.0
ita,2007,post,939.9999389648438
ita,2008,post,919.9999389648438
ita,2009,post,893.0000610351562
ita,2010,post,862.0000610351562
ita,2011,post,827.0
ita,2012,post,792.0
ita,2013,post,761.0
ita,2014,post,737.0
ita,2015,post,720.0
ita,2016,post,704.0000610351562
ita,2017,post,686.9999389648438
jam,2000,post,300.0
jam,2001,post,289.0000305175781
jam,2002,post,285.0
jam,2003,post,283.9999694824219
jam,2004,post,287.0
jam,2005,post,290.0
jam,2006,post,292.0
jam,2007,post,289.0
jam,2008,post,286.0
jam,2009,post,278.0000305175781
jam,2010,post,271.9999694824219
jam,2011,post,261.0
jam,2012,post,254.00001525878906
jam,2013,post,245.0
jam,2014,post,238.0
jam,2015,post,229.0
jam,2016,post,221.99998474121094
jam,2017,post,215.99998474121094
jor,2000,post,1718.0
jor,2001,post,1679.0
jor,2002,post,1645.0001220703125
jor,2003,post,1616.0001220703125
jor,2004,post,1598.0
jor,2005,post,1586.0
jor,2006,post,1579.0
jor,2007,post,1581.0
jor,2008,post,1592.0001220703125
jor,2009,post,1608.0
jor,2010,post,1627.0
jor,2011,post,1651.0
jor,2012,post,1668.0
jor,2013,post,1679.9998779296875
jor,2014,post,1687.0001220703125
jor,2015,post,1684.0001220703125
jor,2016,post,1677.0
jor,2017,post,1654.0
jpn,2000,post,3244.0
jpn,2001,post,3036.0
jpn,2002,post,2870.0
jpn,2003,post,2764.0
jpn,2004,post,2701.0
jpn,2005,post,2645.0
jpn,2006,post,2581.0
jpn,2007,post,2516.0
jpn,2008,post,2455.0
jpn,2009,post,2395.000244140625
jpn,2010,post,2332.0
jpn,2011,post,2585.0
jpn,2012,post,2188.0
jpn,2013,post,2109.0
jpn,2014,post,2029.0001220703125
jpn,2015,post,2249.999755859375
jpn,2016,post,1878.0
jpn,2017,post,1805.0001220703125
kaz,2000,post,5356.0
kaz,2001,post,4921.0
kaz,2002,post,4591.0
kaz,2003,post,4408.00048828125
kaz,2004,post,4348.0
kaz,2005,post,4328.0
kaz,2006,post,4319.0
kaz,2007,post,4278.0
kaz,2008,post,4104.0
kaz,2009,post,3776.0
kaz,2010,post,3389.000244140625
kaz,2011,post,3091.999755859375
kaz,2012,post,2944.0
kaz,2013,post,2836.0
kaz,2014,post,2684.000244140625
kaz,2015,post,2459.0
kaz,2016,post,2151.0
kaz,2017,post,1793.0001220703125
ken,2000,post,87887.3984375
ken,2001,post,84891.2421875
ken,2002,post,81070.921875
ken,2003,post,76567.0078125
ken,2004,post,72602.421875
ken,2005,post,68074.9453125
ken,2006,post,63938.82421875
ken,2007,post,60166.16015625
ken,2008,post,55785.44921875
ken,2009,post,51361.65234375
ken,2010,post,48676.7109375
ken,2011,post,46940.76171875
ken,2012,post,45264.1875
ken,2013,post,42980.484375
ken,2014,post,41325.37890625
ken,2015,post,39562.33203125
ken,2016,post,38143.1875
ken,2017,post,36762.1953125
kgz,2000,post,3026.000244140625
kgz,2001,post,2759.999755859375
kgz,2002,post,2535.999755859375
kgz,2003,post,2348.0
kgz,2004,post,2193.000244140625
kgz,2005,post,2072.0
kgz,2006,post,1973.0001220703125
kgz,2007,post,1915.0
kgz,2008,post,1869.0001220703125
kgz,2009,post,1827.0
kgz,2010,post,1789.000244140625
kgz,2011,post,1754.0
kgz,2012,post,1717.0
kgz,2013,post,1670.0001220703125
kgz,2014,post,1617.0
kgz,2015,post,1550.9998779296875
kgz,2016,post,1476.0001220703125
kgz,2017,post,1395.0
khm,2000,post,25158.46875
khm,2001,post,21902.373046875
khm,2002,post,18502.513671875
khm,2003,post,16004.3759765625
khm,2004,post,14155.779296875
khm,2005,post,12796.0810546875
khm,2006,post,11709.591796875
khm,2007,post,10793.1162109375
khm,2008,post,10304.7255859375
khm,2009,post,9593.3935546875
khm,2010,post,8403.900390625
khm,2011,post,7570.697265625
khm,2012,post,6764.640625
khm,2013,post,6309.0400390625
khm,2014,post,5949.0
khm,2015,post,5679.3720703125
khm,2016,post,5468.61669921875
khm,2017,post,5216.14111328125
kir,2000,post,108.00000762939453
kir,2001,post,103.99999237060547
kir,2002,post,103.0
kir,2003,post,101.86066436767578
kir,2004,post,101.38420104980469
kir,2005,post,104.0
kir,2006,post,107.0
kir,2007,post,109.0
kir,2008,post,111.00000762939453
kir,2009,post,112.99999237060547
kir,2010,post,113.0
kir,2011,post,113.0
kir,2012,post,110.99999237060547
kir,2013,post,110.0
kir,2014,post,107.0
kir,2015,post,106.0
kir,2016,post,103.0
kir,2017,post,100.00001525878906
kna,2000,post,7.0
kna,2001,post,6.999999523162842
kna,2002,post,5.999999523162842
kna,2003,post,5.999999523162842
kna,2004,post,4.999999523162842
kna,2005,post,6.0
kna,2006,post,5.0
kna,2007,post,5.000000476837158
kna,2008,post,4.0
kna,2009,post,4.999999523162842
kna,2010,post,5.0
kna,2011,post,4.999999523162842
kna,2012,post,4.0
kna,2013,post,4.0
kna,2014,post,4.0
kna,2015,post,4.0
kna,2016,post,4.000000476837158
kna,2017,post,5.000000476837158
kor,2000,post,2471.0
kor,2001,post,2253.0
kor,2002,post,2053.0
kor,2003,post,1864.0
kor,2004,post,1690.0
kor,2005,post,1541.0
kor,2006,post,1418.0
kor,2007,post,1315.0
kor,2008,post,1223.0
kor,2009,post,1142.0
kor,2010,post,1072.0
kor,2011,post,1009.0
kor,2012,post,954.9999389648438
kor,2013,post,910.0000610351562
kor,2014,post,872.0000610351562
kor,2015,post,841.0
kor,2016,post,812.0
kor,2017,post,788.0
kwt,2000,post,267.0
kwt,2001,post,271.0
kwt,2002,post,275.0
kwt,2003,post,277.0
kwt,2004,post,279.0
kwt,2005,post,280.0
kwt,2006,post,283.0
kwt,2007,post,287.0000305175781
kwt,2008,post,291.0
kwt,2009,post,294.9999694824219
kwt,2010,post,296.0
kwt,2011,post,293.0
kwt,2012,post,286.0
kwt,2013,post,277.0
kwt,2014,post,268.0
kwt,2015,post,261.0000305175781
kwt,2016,post,253.0
kwt,2017,post,246.00001525878906
lao,2000,post,12331.4873046875
lao,2001,post,11556.609375
lao,2002,post,11369.01171875
lao,2003,post,11825.2666015625
lao,2004,post,11702.2314453125
lao,2005,post,10632.6845703125
lao,2006,post,9890.06640625
lao,2007,post,10275.4970703125
lao,2008,post,8353.763671875
lao,2009,post,8086.64599609375
lao,2010,post,7842.048828125
lao,2011,post,7587.06005859375
lao,2012,post,7081.23486328125
lao,2013,post,6780.76123046875
lao,2014,post,6507.46533203125
lao,2015,post,6199.615234375
lao,2016,post,5928.97314453125
lao,2017,post,5669.87890625
lbn,2000,post,523.0196533203125
lbn,2001,post,482.9999694824219
lbn,2002,post,438.3233337402344
lbn,2003,post,407.2010498046875
lbn,2004,post,373.5874938964844
lbn,2005,post,347.931640625
lbn,2006,post,314.7537841796875
lbn,2007,post,283.7159729003906
lbn,2008,post,261.1405944824219
lbn,2009,post,249.21717834472656
lbn,2010,post,244.66323852539062
lbn,2011,post,247.86868286132812
lbn,2012,post,252.5184326171875
lbn,2013,post,272.4349060058594
lbn,2014,post,262.97064208984375
lbn,2015,post,271.0
lbn,2016,post,277.9999694824219
lbn,2017,post,277.5372009277344
lbr,2000,post,17952.98046875
lbr,2001,post,16911.197265625
lbr,2002,post,13959.529296875
lbr,2003,post,13048.015625
lbr,2004,post,12153.3271484375
lbr,2005,post,11016.4970703125
lbr,2006,post,10593.3447265625
lbr,2007,post,10186.384765625
lbr,2008,post,9642.2294921875
lbr,2009,post,9385.4609375
lbr,2010,post,10251.22265625
lbr,2011,post,9504.4794921875
lbr,2012,post,8632.619140625
lbr,2013,post,8431.0751953125
lbr,2014,post,8311.62109375
lbr,2015,post,10050.171875
lbr,2016,post,9439.0322265625
lbr,2017,post,9329.828125
lby,2000,post,1530.0
lby,2001,post,1483.0
lby,2002,post,1439.0
lby,2003,post,1395.0
lby,2004,post,1346.0
lby,2005,post,1288.0
lby,2006,post,1223.0
lby,2007,post,1155.0
lby,2008,post,1092.0
lby,2009,post,1039.0
lby,2010,post,996.0
lby,2011,post,1190.0001220703125
lby,2012,post,921.0
lby,2013,post,885.0
lby,2014,post,851.0000610351562
lby,2015,post,815.9999389648438
lby,2016,post,778.0
lby,2017,post,739.0
lca,2000,post,22.0
lca,2001,post,20.000001907348633
lca,2002,post,17.0
lca,2003,post,16.0
lca,2004,post,15.0
lca,2005,post,14.0
lca,2006,post,13.0
lca,2007,post,12.0
lca,2008,post,12.000000953674316
lca,2009,post,11.0
lca,2010,post,11.0
lca,2011,post,11.0
lca,2012,post,10.000000953674316
lca,2013,post,10.0
lca,2014,post,10.0
lca,2015,post,10.0
lca,2016,post,10.0
lca,2017,post,10.0
lka,2000,post,2387.0
lka,2001,post,2642.0
lka,2002,post,2918.0
lka,2003,post,3063.0
lka,2004,post,8023.0
lka,2005,post,2744.0
lka,2006,post,2393.000244140625
lka,2007,post,2070.000244140625
lka,2008,post,1897.0
lka,2009,post,1877.0
lka,2010,post,1864.0001220703125
lka,2011,post,1738.0
lka,2012,post,1533.0001220703125
lka,2013,post,1338.0001220703125
lka,2014,post,1198.0
lka,2015,post,1095.0
lka,2016,post,1018.0
lka,2017,post,961.0
lso,2000,post,4373.76904296875
lso,2001,post,4429.703125
lso,2002,post,4510.5400390625
lso,2003,post,4571.30322265625
lso,2004,post,4559.84814453125
lso,2005,post,4532.06103515625
lso,2006,post,4459.24755859375
lso,2007,post,4272.6279296875
lso,2008,post,4150.869140625
lso,2009,post,3786.720947265625
lso,2010,post,3276.124755859375
lso,2011,post,3278.81298828125
lso,2012,post,3282.57861328125
lso,2013,post,3258.34423828125
lso,2014,post,3229.611572265625
lso,2015,post,3243.02392578125
lso,2016,post,3006.419189453125
lso,2017,post,2888.089111328125
ltu,2000,post,224.0
ltu,2001,post,203.0
ltu,2002,post,183.0
ltu,2003,post,167.0
ltu,2004,post,155.0
ltu,2005,post,147.0
ltu,2006,post,140.0
ltu,2007,post,133.0
ltu,2008,post,123.0
ltu,2009,post,111.0
ltu,2010,post,99.0
ltu,2011,post,89.99999237060547
ltu,2012,post,83.0
ltu,2013,post,80.99999237060547
ltu,2014,post,81.0
ltu,2015,post,82.0
ltu,2016,post,79.0
ltu,2017,post,70.0
lux,2000,post,13.0
lux,2001,post,11.000000953674316
lux,2002,post,11.0
lux,2003,post,10.000000953674316
lux,2004,post,9.0
lux,2005,post,7.999999046325684
lux,2006,post,8.0
lux,2007,post,8.0
lux,2008,post,7.0
lux,2009,post,7.0
lux,2010,post,7.0
lux,2011,post,6.000000476837158
lux,2012,post,6.0
lux,2013,post,5.999999523162842
lux,2014,post,6.0
lux,2015,post,6.0
lux,2016,post,5.999999523162842
lux,2017,post,6.0
lva,2000,post,138.99998474121094
lva,2001,post,132.0
lva,2002,post,126.0
lva,2003,post,120.0
lva,2004,post,114.0
lva,2005,post,107.0
lva,2006,post,101.0
lva,2007,post,94.99999237060547
lva,2008,post,90.0
lva,2009,post,86.0
lva,2010,post,81.0
lva,2011,post,76.0
lva,2012,post,70.0
lva,2013,post,63.999996185302734
lva,2014,post,56.0
lva,2015,post,49.999996185302734
lva,2016,post,45.000003814697266
lva,2017,post,40.000003814697266
mar,2000,post,14317.0
mar,2001,post,13302.9990234375
mar,2002,post,12380.998046875
mar,2003,post,11565.0
mar,2004,post,10787.0
mar,2005,post,10088.0
mar,2006,post,9451.0
mar,2007,post,8930.0
mar,2008,post,8577.0
mar,2009,post,8272.0
mar,2010,post,8011.99951171875
mar,2011,post,7783.00048828125
mar,2012,post,7563.00048828125
mar,2013,post,7334.0
mar,2014,post,7088.00048828125
mar,2015,post,6813.99951171875
mar,2016,post,6533.99951171875
mar,2017,post,6261.00048828125
mco,2000,post,1.0
mco,2001,post,0.9999999403953552
mco,2002,post,0.9999999403953552
mco,2003,post,1.0
mco,2004,post,1.0
mco,2005,post,0.9999999403953552
mco,2006,post,1.0
mco,2007,post,1.0
mco,2008,post,1.0
mco,2009,post,1.0
mco,2010,post,1.0
mco,2011,post,0.9999999403953552
mco,2012,post,1.0
mco,2013,post,1.0
mco,2014,post,1.0
mco,2015,post,0.0
mco,2016,post,0.0
mco,2017,post,0.0
mda,2000,post,579.0000610351562
mda,2001,post,484.0
mda,2002,post,402.9999694824219
mda,2003,post,339.0
mda,2004,post,288.0
mda,2005,post,254.0
mda,2006,post,229.0
mda,2007,post,213.0
mda,2008,post,200.99998474121094
mda,2009,post,195.99998474121094
mda,2010,post,195.0
mda,2011,post,191.0
mda,2012,post,191.0
mda,2013,post,186.99998474121094
mda,2014,post,184.0
mda,2015,post,180.99998474121094
mda,2016,post,176.0
mda,2017,post,169.99998474121094
mdg,2000,post,48506.37890625
mdg,2001,post,46105.2578125
mdg,2002,post,44238.8203125
mdg,2003,post,43051.0234375
mdg,2004,post,39651.33984375
mdg,2005,post,36085.38671875
mdg,2006,post,34492.28125
mdg,2007,post,32873.55078125
mdg,2008,post,31118.287109375
mdg,2009,post,29635.5390625
mdg,2010,post,28155.712890625
mdg,2011,post,26370.5078125
mdg,2012,post,25111.69921875
mdg,2013,post,24046.6953125
mdg,2014,post,22849.892578125
mdg,2015,post,22287.64453125
mdg,2016,post,21690.248046875
mdg,2017,post,20841.0859375
mdv,2000,post,125.00000762939453
mdv,2001,post,102.00000762939453
mdv,2002,post,103.52654266357422
mdv,2003,post,74.31995391845703
mdv,2004,post,80.49945068359375
mdv,2005,post,57.86430358886719
mdv,2006,post,49.49650955200195
mdv,2007,post,45.25063705444336
mdv,2008,post,43.0
mdv,2009,post,41.0
mdv,2010,post,38.0
mdv,2011,post,37.0
mdv,2012,post,34.0
mdv,2013,post,31.999998092651367
mdv,2014,post,30.999998092651367
mdv,2015,post,29.0
mdv,2016,post,29.0
mdv,2017,post,27.0
mex,2000,post,33573.0
mex,2001,post,32220.998046875
mex,2002,post,31020.0
mex,2003,post,29988.998046875
mex,2004,post,29060.001953125
mex,2005,post,28063.0
mex,2006,post,26829.0
mex,2007,post,25324.0
mex,2008,post,23818.0
mex,2009,post,22491.0
mex,2010,post,21423.0
mex,2011,post,20558.0
mex,2012,post,19825.0
mex,2013,post,19052.0
mex,2014,post,18077.0
mex,2015,post,16833.0
mex,2016,post,15277.0
mex,2017,post,13541.9990234375
mhl,2000,post,47.0
mhl,2001,post,47.000003814697266
mhl,2002,post,45.999996185302734
mhl,2003,post,47.16513442993164
mhl,2004,post,44.000003814697266
mhl,2005,post,43.0
mhl,2006,post,42.000003814697266
mhl,2007,post,41.000003814697266
mhl,2008,post,39.0
mhl,2009,post,38.000003814697266
mhl,2010,post,37.0
mhl,2011,post,35.0
mhl,2012,post,33.0
mhl,2013,post,31.0
mhl,2014,post,29.0
mhl,2015,post,27.0
mhl,2016,post,24.0
mhl,2017,post,23.0
mkd,2000,post,185.0
mkd,2001,post,172.0
mkd,2002,post,160.0
mkd,2003,post,146.0
mkd,2004,post,132.0
mkd,2005,post,119.0
mkd,2006,post,106.0
mkd,2007,post,97.00000762939453
mkd,2008,post,89.0
mkd,2009,post,85.0
mkd,2010,post,80.99999237060547
mkd,2011,post,78.0
mkd,2012,post,76.0
mkd,2013,post,74.99999237060547
mkd,2014,post,73.99999237060547
mkd,2015,post,73.0
mkd,2016,post,73.99999237060547
mkd,2017,post,75.0
mli,2000,post,81963.7265625
mli,2001,post,85327.15625
mli,2002,post,76555.0859375
mli,2003,post,75348.2265625
mli,2004,post,73502.6796875
mli,2005,post,70255.1953125
mli,2006,post,68535.0
mli,2007,post,66856.703125
mli,2008,post,64862.08984375
mli,2009,post,66772.125
mli,2010,post,64574.14453125
mli,2011,post,61869.44140625
mli,2012,post,59396.39453125
mli,2013,post,58514.46484375
mli,2014,post,57653.99609375
mli,2015,post,56459.8671875
mli,2016,post,53546.84765625
mli,2017,post,52779.25
mlt,2000,post,13.0
mlt,2001,post,11.0
mlt,2002,post,11.000000953674316
mlt,2003,post,10.0
mlt,2004,post,10.000000953674316
mlt,2005,post,8.999999046325684
mlt,2006,post,9.0
mlt,2007,post,8.0
mlt,2008,post,8.000000953674316
mlt,2009,post,8.0
mlt,2010,post,8.000000953674316
mlt,2011,post,7.999999523162842
mlt,2012,post,9.0
mlt,2013,post,9.000000953674316
mlt,2014,post,7.999999523162842
mlt,2015,post,8.0
mlt,2016,post,8.0
mlt,2017,post,8.0
mmr,2000,post,55755.875
mmr,2001,post,57995.91015625
mmr,2002,post,55186.93359375
mmr,2003,post,53424.4765625
mmr,2004,post,52389.43359375
mmr,2005,post,49582.86328125
mmr,2006,post,47766.43359375
mmr,2007,post,45809.58984375
mmr,2008,post,63793.79296875
mmr,2009,post,38900.4765625
mmr,2010,post,36343.85546875
mmr,2011,post,34342.6796875
mmr,2012,post,32174.66015625
mmr,2013,post,29756.474609375
mmr,2014,post,27428.49609375
mmr,2015,post,25599.994140625
mmr,2016,post,23946.09375
mmr,2017,post,23095.71875
mne,2000,post,45.000003814697266
mne,2001,post,42.000003814697266
mne,2002,post,39.999996185302734
mne,2003,post,36.000003814697266
mne,2004,post,33.0
mne,2005,post,30.999998092651367
mne,2006,post,28.000001907348633
mne,2007,post,25.0
mne,2008,post,23.0
mne,2009,post,20.999998092651367
mne,2010,post,17.999998092651367
mne,2011,post,16.999998092651367
mne,2012,post,14.000000953674316
mne,2013,post,14.0
mne,2014,post,12.0
mne,2015,post,10.999999046325684
mne,2016,post,9.0
mne,2017,post,9.0
mng,2000,post,1875.4881591796875
mng,2001,post,1665.33837890625
mng,2002,post,1457.91064453125
mng,2003,post,1292.7584228515625
mng,2004,post,1154.910400390625
mng,2005,post,1039.04443359375
mng,2006,post,936.1629028320312
mng,2007,post,873.2660522460938
mng,2008,post,826.9804077148438
mng,2009,post,789.0675659179688
mng,2010,post,754.14453125
mng,2011,post,728.2081298828125
mng,2012,post,706.2626953125
mng,2013,post,685.0000610351562
mng,2014,post,663.0000610351562
mng,2015,post,664.8050537109375
mng,2016,post,651.0765380859375
mng,2017,post,584.0
moz,2000,post,97137.671875
moz,2001,post,95031.9765625
moz,2002,post,93077.8046875
moz,2003,post,92318.453125
moz,2004,post,90486.7890625
moz,2005,post,90442.53125
moz,2006,post,79776.0234375
moz,2007,post,76725.21875
moz,2008,post,73338.7578125
moz,2009,post,69680.7890625
moz,2010,post,69127.3046875
moz,2011,post,65283.890625
moz,2012,post,61404.4609375
moz,2013,post,58480.60546875
moz,2014,post,56109.6953125
moz,2015,post,53377.65625
moz,2016,post,51049.63671875
moz,2017,post,49913.296875
mrt,2000,post,6999.51416015625
mrt,2001,post,8190.96875
mrt,2002,post,7690.8203125
mrt,2003,post,7858.65478515625
mrt,2004,post,8359.9990234375
mrt,2005,post,7158.47509765625
mrt,2006,post,7286.38427734375
mrt,2007,post,7344.4716796875
mrt,2008,post,7355.7041015625
mrt,2009,post,7542.42626953125
mrt,2010,post,8302.5888671875
mrt,2011,post,7601.16943359375
mrt,2012,post,7042.59130859375
mrt,2013,post,6992.49462890625
mrt,2014,post,6912.08837890625
mrt,2015,post,6621.35888671875
mrt,2016,post,6553.1513671875
mrt,2017,post,6516.91943359375
mus,2000,post,129.99998474121094
mus,2001,post,123.0
mus,2002,post,119.0
