country,year,nnd
zaf,2011,14697.0
zaf,2012,14214.0
zaf,2013,13877.0
zaf,2014,13481.0
zaf,2015,13171.0009765625
zaf,2016,12887.0029296875
zaf,2017,12572.0009765625
zmb,2000,17550.0
zmb,2001,17494.0
zmb,2002,17209.0
zmb,2003,16768.0
zmb,2004,16277.001953125
zmb,2005,15827.9990234375
zmb,2006,15463.0
zmb,2007,15220.0
zmb,2008,15070.001953125
zmb,2009,14972.0009765625
zmb,2010,14894.0009765625
zmb,2011,14805.0009765625
zmb,2012,14681.001953125
zmb,2013,14562.0
zmb,2014,14461.0
zmb,2015,14404.0
zmb,2016,14374.0
zmb,2017,14378.0
zwe,2000,11320.0
zwe,2001,11515.0
zwe,2002,11867.0009765625
zwe,2003,12332.0009765625
zwe,2004,12829.0
zwe,2005,13354.0
zwe,2006,13914.9990234375
zwe,2007,14460.0
zwe,2008,14932.0009765625
zwe,2009,15222.0009765625
zwe,2010,15263.0
zwe,2011,15036.9990234375
zwe,2012,14635.0
zwe,2013,14095.0009765625
zwe,2014,13488.0009765625
zwe,2015,12893.0009765625
zwe,2016,12366.0009765625
zwe,2017,11931.9970703125
