region,year,age_group,cause,death_rate
5_emr,2012,post,13,3.396435022354126
3_sear,2012,post,13,2.217712640762329
1_afr,2012,post,13,7.132863521575928
4_eur,2012,post,13,0.399717777967453
1_afr,2013,post,13,7.105797290802002
5_emr,2013,post,13,3.472374439239502
2_amr,2013,post,13,0.6542284488677979
4_eur,2013,post,13,0.39233896136283875
3_sear,2013,post,13,2.1033191680908203
6_wpr,2013,post,13,0.6488010883331299
2_amr,2014,post,13,0.6309259533882141
5_emr,2014,post,13,3.502480983734131
3_sear,2014,post,13,1.9676895141601562
4_eur,2014,post,13,0.3866218626499176
1_afr,2014,post,13,7.138993263244629
6_wpr,2014,post,13,0.6291084885597229
2_amr,2015,post,13,0.6103547215461731
4_eur,2015,post,13,0.3804628252983093
6_wpr,2015,post,13,0.6282994151115417
1_afr,2015,post,13,7.045706748962402
5_emr,2015,post,13,3.423104763031006
3_sear,2015,post,13,1.9093432426452637
2_amr,2016,post,13,0.5968725085258484
1_afr,2016,post,13,6.9246931076049805
3_sear,2016,post,13,1.8201878070831299
5_emr,2016,post,13,3.3992300033569336
6_wpr,2016,post,13,0.6209388971328735
4_eur,2016,post,13,0.36913231015205383
1_afr,2017,post,13,6.664848327636719
2_amr,2017,post,13,0.5840277671813965
4_eur,2017,post,13,0.34890326857566833
3_sear,2017,post,13,1.7264615297317505
5_emr,2017,post,13,3.3425889015197754
6_wpr,2017,post,13,0.6158341765403748
5_emr,2000,post,15,1.8402913808822632
6_wpr,2000,post,15,1.7852236032485962
1_afr,2000,post,15,2.4072928428649902
2_amr,2000,post,15,1.9822317361831665
3_sear,2000,post,15,1.423952341079712
4_eur,2000,post,15,2.0956411361694336
5_emr,2001,post,15,1.812441110610962
2_amr,2001,post,15,1.900622010231018
3_sear,2001,post,15,1.407029390335083
6_wpr,2001,post,15,1.825543999671936
1_afr,2001,post,15,2.3544914722442627
4_eur,2001,post,15,1.9791746139526367
5_emr,2002,post,15,1.7721664905548096
3_sear,2002,post,15,1.386688232421875
4_eur,2002,post,15,1.8587696552276611
1_afr,2002,post,15,2.305368423461914
6_wpr,2002,post,15,1.8131028413772583
2_amr,2002,post,15,1.8542546033859253
6_wpr,2003,post,15,1.7157009840011597
4_eur,2003,post,15,1.758622169494629
3_sear,2003,post,15,1.3698731660842896
1_afr,2003,post,15,2.240044593811035
5_emr,2003,post,15,1.7377128601074219
2_amr,2003,post,15,1.7863006591796875
4_eur,2004,post,15,1.6698030233383179
5_emr,2004,post,15,1.7015845775604248
6_wpr,2004,post,15,1.666598916053772
1_afr,2004,post,15,2.1948964595794678
3_sear,2004,post,15,1.352339744567871
2_amr,2004,post,15,1.7870322465896606
4_eur,2005,post,15,1.5863736867904663
2_amr,2005,post,15,1.7461700439453125
6_wpr,2005,post,15,1.5933698415756226
5_emr,2005,post,15,1.6610312461853027
3_sear,2005,post,15,1.3326383829116821
1_afr,2005,post,15,2.1544291973114014
1_afr,2006,post,15,2.1533124446868896
2_amr,2006,post,15,1.723557949066162
5_emr,2006,post,15,1.6308677196502686
4_eur,2006,post,15,1.5088064670562744
3_sear,2006,post,15,1.3079034090042114
6_wpr,2006,post,15,1.5698946714401245
5_emr,2007,post,15,1.598122000694275
1_afr,2007,post,15,2.1431283950805664
6_wpr,2007,post,15,1.5539977550506592
2_amr,2007,post,15,1.6744410991668701
3_sear,2007,post,15,1.279118537902832
4_eur,2007,post,15,1.440346598625183
5_emr,2008,post,15,1.5731676816940308
6_wpr,2008,post,15,1.4635355472564697
3_sear,2008,post,15,1.2476038932800293
2_amr,2008,post,15,1.6607204675674438
4_eur,2008,post,15,1.3821877241134644
1_afr,2008,post,15,2.128753423690796
5_emr,2009,post,15,1.5452766418457031
1_afr,2009,post,15,2.142503261566162
6_wpr,2009,post,15,1.4496819972991943
4_eur,2009,post,15,1.2725474834442139
2_amr,2009,post,15,1.5974339246749878
3_sear,2009,post,15,1.213437557220459
6_wpr,2010,post,15,1.4396108388900757
4_eur,2010,post,15,1.3064680099487305
1_afr,2010,post,15,2.1482677459716797
3_sear,2010,post,15,1.172908902168274
2_amr,2010,post,15,1.6099013090133667
5_emr,2010,post,15,1.514508843421936
1_afr,2011,post,15,2.1501095294952393
4_eur,2011,post,15,1.2764198780059814
5_emr,2011,post,15,1.4918162822723389
3_sear,2011,post,15,1.129560947418213
2_amr,2011,post,15,1.583524465560913
6_wpr,2011,post,15,1.3813191652297974
2_amr,2012,post,15,1.5627200603485107
6_wpr,2012,post,15,1.3158864974975586
5_emr,2012,post,15,1.468674659729004
3_sear,2012,post,15,1.079399824142456
1_afr,2012,post,15,2.1313889026641846
4_eur,2012,post,15,1.1887177228927612
1_afr,2013,post,15,2.1434166431427
5_emr,2013,post,15,1.4857614040374756
2_amr,2013,post,15,1.515255331993103
4_eur,2013,post,15,1.1443793773651123
3_sear,2013,post,15,1.0426030158996582
6_wpr,2013,post,15,1.2424556016921997
2_amr,2014,post,15,1.5144091844558716
5_emr,2014,post,15,1.4863978624343872
3_sear,2014,post,15,0.9928814172744751
4_eur,2014,post,15,1.0930100679397583
1_afr,2014,post,15,2.171522617340088
6_wpr,2014,post,15,1.182247519493103
2_amr,2015,post,15,1.5100853443145752
4_eur,2015,post,15,1.0627026557922363
6_wpr,2015,post,15,1.139721155166626
1_afr,2015,post,15,2.1653707027435303
5_emr,2015,post,15,1.4612112045288086
3_sear,2015,post,15,0.9779041409492493
2_amr,2016,post,15,1.4886033535003662
1_afr,2016,post,15,2.1514925956726074
3_sear,2016,post,15,0.9190003275871277
5_emr,2016,post,15,1.4458380937576294
6_wpr,2016,post,15,1.0882651805877686
4_eur,2016,post,15,1.024981141090393
1_afr,2017,post,15,2.0941274166107178
2_amr,2017,post,15,1.4303569793701172
4_eur,2017,post,15,0.979422926902771
3_sear,2017,post,15,0.8657674789428711
5_emr,2017,post,15,1.4203966856002808
6_wpr,2017,post,15,1.0439512729644775
5_emr,2000,post,16,3.1469738483428955
6_wpr,2000,post,16,1.7455254793167114
1_afr,2000,post,16,3.334418773651123
2_amr,2000,post,16,1.983068585395813
3_sear,2000,post,16,2.7251429557800293
4_eur,2000,post,16,2.0604567527770996
5_emr,2001,post,16,3.0682804584503174
2_amr,2001,post,16,1.9662384986877441
3_sear,2001,post,16,2.6537106037139893
6_wpr,2001,post,16,1.6929436922073364
1_afr,2001,post,16,3.2472362518310547
4_eur,2001,post,16,1.945089340209961
5_emr,2002,post,16,2.9723434448242188
3_sear,2002,post,16,2.5730881690979004
4_eur,2002,post,16,1.864199161529541
1_afr,2002,post,16,3.1643595695495605
6_wpr,2002,post,16,1.6308157444000244
2_amr,2002,post,16,1.8378826379776
6_wpr,2003,post,16,1.5839589834213257
4_eur,2003,post,16,1.753308653831482
3_sear,2003,post,16,2.500314712524414
1_afr,2003,post,16,3.054431438446045
5_emr,2003,post,16,2.9179365634918213
2_amr,2003,post,16,1.7622746229171753
4_eur,2004,post,16,1.6886273622512817
5_emr,2004,post,16,2.8760993480682373
6_wpr,2004,post,16,1.5248045921325684
1_afr,2004,post,16,2.973329782485962
3_sear,2004,post,16,2.4246325492858887
2_amr,2004,post,16,1.702744722366333
4_eur,2005,post,16,1.5972973108291626
2_amr,2005,post,16,1.6582800149917603
6_wpr,2005,post,16,1.4314814805984497
5_emr,2005,post,16,2.8186161518096924
3_sear,2005,post,16,2.350595474243164
1_afr,2005,post,16,2.8986692428588867
1_afr,2006,post,16,2.877995014190674
2_amr,2006,post,16,1.586330771446228
5_emr,2006,post,16,2.776770830154419
4_eur,2006,post,16,1.5463365316390991
3_sear,2006,post,16,2.2663047313690186
6_wpr,2006,post,16,1.356927752494812
5_emr,2007,post,16,2.7315762042999268
1_afr,2007,post,16,2.8458445072174072
6_wpr,2007,post,16,1.2594435214996338
2_amr,2007,post,16,1.6236543655395508
3_sear,2007,post,16,2.176657199859619
4_eur,2007,post,16,1.4641600847244263
5_emr,2008,post,16,2.7086567878723145
6_wpr,2008,post,16,1.1939228773117065
3_sear,2008,post,16,2.0885605812072754
2_amr,2008,post,16,1.6131926774978638
4_eur,2008,post,16,1.4036792516708374
1_afr,2008,post,16,2.807223081588745
5_emr,2009,post,16,2.6764659881591797
1_afr,2009,post,16,2.810859441757202
6_wpr,2009,post,16,1.1643019914627075
4_eur,2009,post,16,1.4450901746749878
2_amr,2009,post,16,1.5682302713394165
3_sear,2009,post,16,1.9991737604141235
6_wpr,2010,post,16,1.1431883573532104
4_eur,2010,post,16,1.3435927629470825
1_afr,2010,post,16,2.804466962814331
3_sear,2010,post,16,1.9019664525985718
2_amr,2010,post,16,1.5348849296569824
5_emr,2010,post,16,2.633089303970337
1_afr,2011,post,16,2.79849910736084
4_eur,2011,post,16,1.301655650138855
5_emr,2011,post,16,2.6221556663513184
3_sear,2011,post,16,1.816225528717041
2_amr,2011,post,16,1.4284560680389404
6_wpr,2011,post,16,1.156417965888977
2_amr,2012,post,16,1.4177671670913696
6_wpr,2012,post,16,1.1401801109313965
5_emr,2012,post,16,2.608142614364624
3_sear,2012,post,16,1.716246247291565
1_afr,2012,post,16,2.763732433319092
4_eur,2012,post,16,1.2932178974151611
1_afr,2013,post,16,2.760978937149048
5_emr,2013,post,16,2.6923060417175293
2_amr,2013,post,16,1.362673044204712
4_eur,2013,post,16,1.1718112230300903
3_sear,2013,post,16,1.6194634437561035
6_wpr,2013,post,16,1.0808738470077515
2_amr,2014,post,16,1.3096989393234253
5_emr,2014,post,16,2.688577651977539
3_sear,2014,post,16,1.5314147472381592
4_eur,2014,post,16,1.1127041578292847
1_afr,2014,post,16,2.7743735313415527
6_wpr,2014,post,16,1.0385605096817017
2_amr,2015,post,16,1.2757140398025513
4_eur,2015,post,16,1.0456527471542358
6_wpr,2015,post,16,1.0133240222930908
1_afr,2015,post,16,2.7483253479003906
5_emr,2015,post,16,2.646592617034912
3_sear,2015,post,16,1.481166958808899
2_amr,2016,post,16,1.2736907005310059
1_afr,2016,post,16,2.721184730529785
3_sear,2016,post,16,1.396356463432312
5_emr,2016,post,16,2.6204662322998047
6_wpr,2016,post,16,0.969166100025177
4_eur,2016,post,16,1.0159927606582642
1_afr,2017,post,16,2.6384077072143555
2_amr,2017,post,16,1.2273818254470825
4_eur,2017,post,16,0.9794091582298279
3_sear,2017,post,16,1.3243342638015747
5_emr,2017,post,16,2.6076509952545166
6_wpr,2017,post,16,0.9397941827774048
5_emr,2000,post,17,3.1721179485321045
6_wpr,2000,post,17,3.3972346782684326
1_afr,2000,post,17,4.387225151062012
2_amr,2000,post,17,1.5980467796325684
3_sear,2000,post,17,2.682986259460449
4_eur,2000,post,17,1.2429386377334595
5_emr,2001,post,17,3.134734869003296
2_amr,2001,post,17,1.552369475364685
3_sear,2001,post,17,2.622321605682373
6_wpr,2001,post,17,3.1232550144195557
1_afr,2001,post,17,4.327939033508301
4_eur,2001,post,17,1.1752053499221802
5_emr,2002,post,17,3.074252128601074
3_sear,2002,post,17,2.5441651344299316
4_eur,2002,post,17,1.1033533811569214
1_afr,2002,post,17,4.274725914001465
6_wpr,2002,post,17,2.824758291244507
2_amr,2002,post,17,1.5208783149719238
6_wpr,2003,post,17,2.574080467224121
4_eur,2003,post,17,1.0340232849121094
3_sear,2003,post,17,2.477678060531616
1_afr,2003,post,17,4.185727119445801
5_emr,2003,post,17,3.0346457958221436
2_amr,2003,post,17,1.4192832708358765
4_eur,2004,post,17,0.9794217348098755
5_emr,2004,post,17,2.9958150386810303
6_wpr,2004,post,17,2.3523108959198
1_afr,2004,post,17,4.126473426818848
3_sear,2004,post,17,3.210742473602295
2_amr,2004,post,17,1.3929189443588257
4_eur,2005,post,17,0.919818639755249
2_amr,2005,post,17,1.3595136404037476
6_wpr,2005,post,17,2.231595754623413
5_emr,2005,post,17,2.9432806968688965
3_sear,2005,post,17,2.347874879837036
1_afr,2005,post,17,4.072512149810791
1_afr,2006,post,17,4.094181060791016
2_amr,2006,post,17,1.3294386863708496
5_emr,2006,post,17,2.90146541595459
4_eur,2006,post,17,0.8709726333618164
3_sear,2006,post,17,2.2737910747528076
6_wpr,2006,post,17,2.1343576908111572
5_emr,2007,post,17,2.8564722537994385
1_afr,2007,post,17,4.095890045166016
6_wpr,2007,post,17,2.0168089866638184
2_amr,2007,post,17,1.2671797275543213
3_sear,2007,post,17,2.1982195377349854
4_eur,2007,post,17,0.8216286897659302
5_emr,2008,post,17,2.831186056137085
6_wpr,2008,post,17,1.9336515665054321
3_sear,2008,post,17,2.6708242893218994
2_amr,2008,post,17,1.2088472843170166
4_eur,2008,post,17,0.7963148355484009
1_afr,2008,post,17,4.081246852874756
5_emr,2009,post,17,2.7958102226257324
1_afr,2009,post,17,4.127432823181152
6_wpr,2009,post,17,1.8190971612930298
4_eur,2009,post,17,0.7413524985313416
2_amr,2009,post,17,1.1917035579681396
3_sear,2009,post,17,2.0491554737091064
6_wpr,2010,post,17,1.7230576276779175
4_eur,2010,post,17,0.7431778311729431
1_afr,2010,post,17,4.155758857727051
3_sear,2010,post,17,1.9659003019332886
2_amr,2010,post,17,3.4293248653411865
5_emr,2010,post,17,2.752248764038086
1_afr,2011,post,17,4.185672283172607
4_eur,2011,post,17,0.7044662833213806
5_emr,2011,post,17,2.755690574645996
3_sear,2011,post,17,1.8836121559143066
2_amr,2011,post,17,1.140628695487976
6_wpr,2011,post,17,1.6667001247406006
2_amr,2012,post,17,1.1196341514587402
6_wpr,2012,post,17,1.5820368528366089
5_emr,2012,post,17,2.756849527359009
3_sear,2012,post,17,1.7930469512939453
1_afr,2012,post,17,4.165579319000244
4_eur,2012,post,17,0.6876333355903625
1_afr,2013,post,17,4.203956127166748
5_emr,2013,post,17,2.8221240043640137
2_amr,2013,post,17,1.0800864696502686
4_eur,2013,post,17,0.6893371939659119
3_sear,2013,post,17,1.7228314876556396
6_wpr,2013,post,17,1.4990339279174805
2_amr,2014,post,17,1.057457447052002
5_emr,2014,post,17,2.8081400394439697
3_sear,2014,post,17,1.639366626739502
4_eur,2014,post,17,0.6618459820747375
1_afr,2014,post,17,4.269262790679932
6_wpr,2014,post,17,1.43216073513031
2_amr,2015,post,17,1.0558292865753174
4_eur,2015,post,17,0.6249105930328369
6_wpr,2015,post,17,1.394294261932373
1_afr,2015,post,17,4.259552955627441
5_emr,2015,post,17,2.889209270477295
3_sear,2015,post,17,1.6070373058319092
2_amr,2016,post,17,1.0331414937973022
1_afr,2016,post,17,4.239518165588379
3_sear,2016,post,17,1.5322990417480469
5_emr,2016,post,17,2.7715632915496826
6_wpr,2016,post,17,1.3256056308746338
4_eur,2016,post,17,0.6046950221061707
1_afr,2017,post,17,4.125133991241455
2_amr,2017,post,17,1.0152051448822021
4_eur,2017,post,17,0.5813351273536682
3_sear,2017,post,17,1.4575045108795166
5_emr,2017,post,17,2.6974287033081055
6_wpr,2017,post,17,1.2799147367477417
5_emr,2000,u5,2,0.04323090240359306
6_wpr,2000,u5,2,0.06334932148456573
1_afr,2000,u5,2,7.83281946182251
2_amr,2000,u5,2,0.19249749183654785
3_sear,2000,u5,2,0.3632802367210388
4_eur,2000,u5,2,0.05505358427762985
5_emr,2001,u5,2,0.04663494601845741
2_amr,2001,u5,2,0.1902247965335846
3_sear,2001,u5,2,0.3479123115539551
6_wpr,2001,u5,2,0.06918560713529587
1_afr,2001,u5,2,7.8404622077941895
4_eur,2001,u5,2,0.061774615198373795
5_emr,2002,u5,2,0.049741342663764954
3_sear,2002,u5,2,0.32852891087532043
4_eur,2002,u5,2,0.06695444136857986
1_afr,2002,u5,2,7.749982833862305
6_wpr,2002,u5,2,0.07347983866930008
2_amr,2002,u5,2,0.18552395701408386
6_wpr,2003,u5,2,0.07630240172147751
4_eur,2003,u5,2,0.07110379636287689
3_sear,2003,u5,2,0.30567923188209534
1_afr,2003,u5,2,7.562943458557129
5_emr,2003,u5,2,0.05184485763311386
2_amr,2003,u5,2,0.17920944094657898
4_eur,2004,u5,2,0.0672074630856514
5_emr,2004,u5,2,0.05332813039422035
6_wpr,2004,u5,2,0.07741515338420868
1_afr,2004,u5,2,7.278115272521973
3_sear,2004,u5,2,0.2821734547615051
2_amr,2004,u5,2,0.1696590781211853
4_eur,2005,u5,2,0.06397581845521927
2_amr,2005,u5,2,0.155634805560112
6_wpr,2005,u5,2,0.07659777998924255
5_emr,2005,u5,2,0.05475398525595665
3_sear,2005,u5,2,0.25697609782218933
1_afr,2005,u5,2,6.899895668029785
1_afr,2006,u5,2,6.448947429656982
2_amr,2006,u5,2,0.1452244520187378
5_emr,2006,u5,2,0.05591560900211334
4_eur,2006,u5,2,0.05840277671813965
3_sear,2006,u5,2,0.23580516874790192
6_wpr,2006,u5,2,0.07358743250370026
5_emr,2007,u5,2,0.05763941630721092
1_afr,2007,u5,2,5.845392227172852
6_wpr,2007,u5,2,0.07355155795812607
2_amr,2007,u5,2,0.1288369596004486
3_sear,2007,u5,2,0.21519377827644348
4_eur,2007,u5,2,0.058562278747558594
5_emr,2008,u5,2,0.058597493916749954
6_wpr,2008,u5,2,0.06427773088216782
3_sear,2008,u5,2,0.19163361191749573
2_amr,2008,u5,2,0.11154280602931976
4_eur,2008,u5,2,0.04634806513786316
1_afr,2008,u5,2,5.187880992889404
5_emr,2009,u5,2,0.05882244557142258
1_afr,2009,u5,2,4.535182952880859
6_wpr,2009,u5,2,0.05055968835949898
4_eur,2009,u5,2,0.035334501415491104
2_amr,2009,u5,2,0.0944451168179512
3_sear,2009,u5,2,0.17064590752124786
6_wpr,2010,u5,2,0.03743717446923256
4_eur,2010,u5,2,0.029747532680630684
1_afr,2010,u5,2,4.070493698120117
3_sear,2010,u5,2,0.1601729393005371
2_amr,2010,u5,2,0.08712202310562134
5_emr,2010,u5,2,0.05720510333776474
1_afr,2011,u5,2,3.4845211505889893
4_eur,2011,u5,2,0.029435589909553528
5_emr,2011,u5,2,0.05866039916872978
3_sear,2011,u5,2,0.1457921713590622
2_amr,2011,u5,2,0.07790499180555344
6_wpr,2011,u5,2,0.03153305873274803
2_amr,2012,u5,2,0.06851176172494888
6_wpr,2012,u5,2,0.027849802747368813
5_emr,2012,u5,2,0.061171695590019226
3_sear,2012,u5,2,0.13686738908290863
1_afr,2012,u5,2,2.9760420322418213
4_eur,2012,u5,2,0.030494987964630127
1_afr,2013,u5,2,2.552602529525757
5_emr,2013,u5,2,0.061976633965969086
2_amr,2013,u5,2,0.05878566578030586
4_eur,2013,u5,2,0.032658059149980545
3_sear,2013,u5,2,0.13448035717010498
6_wpr,2013,u5,2,0.027035830542445183
2_amr,2014,u5,2,0.055455282330513
5_emr,2014,u5,2,0.06397362798452377
3_sear,2014,u5,2,0.12730039656162262
4_eur,2014,u5,2,0.03367691859602928
1_afr,2014,u5,2,2.3060269355773926
6_wpr,2014,u5,2,0.02311575785279274
2_amr,2015,u5,2,0.06178333982825279
4_eur,2015,u5,2,0.037085749208927155
6_wpr,2015,u5,2,0.021295610815286636
1_afr,2015,u5,2,2.080411195755005
5_emr,2015,u5,2,0.06328105181455612
3_sear,2015,u5,2,0.12411924451589584
2_amr,2016,u5,2,0.06408785283565521
1_afr,2016,u5,2,1.889203429222107
3_sear,2016,u5,2,0.11489447206258774
5_emr,2016,u5,2,0.0649351179599762
6_wpr,2016,u5,2,0.022844957187771797
4_eur,2016,u5,2,0.04600346460938454
1_afr,2017,u5,2,1.8418720960617065
2_amr,2017,u5,2,0.06756823509931564
4_eur,2017,u5,2,0.05669354647397995
3_sear,2017,u5,2,0.10399163514375687
5_emr,2017,u5,2,0.06571467220783234
6_wpr,2017,u5,2,0.022500531747937202
5_emr,2000,u5,3,9.888155937194824
6_wpr,2000,u5,3,2.442159414291382
1_afr,2000,u5,3,19.558319091796875
2_amr,2000,u5,3,2.0356221199035645
3_sear,2000,u5,3,10.797837257385254
4_eur,2000,u5,3,1.2399110794067383
5_emr,2001,u5,3,9.340328216552734
2_amr,2001,u5,3,1.844017744064331
3_sear,2001,u5,3,10.101003646850586
6_wpr,2001,u5,3,2.141660451889038
1_afr,2001,u5,3,18.17047119140625
4_eur,2001,u5,3,1.0885887145996094
5_emr,2002,u5,3,8.803312301635742
3_sear,2002,u5,3,9.415714263916016
4_eur,2002,u5,3,0.9543731808662415
1_afr,2002,u5,3,16.856624603271484
6_wpr,2002,u5,3,1.9566956758499146
2_amr,2002,u5,3,1.7358143329620361
6_wpr,2003,u5,3,1.8036895990371704
4_eur,2003,u5,3,0.8396179676055908
3_sear,2003,u5,3,8.800187110900879
1_afr,2003,u5,3,15.44831371307373
5_emr,2003,u5,3,8.352084159851074
2_amr,2003,u5,3,1.6065579652786255
4_eur,2004,u5,3,0.737066924571991
5_emr,2004,u5,3,7.904604434967041
6_wpr,2004,u5,3,1.6465014219284058
1_afr,2004,u5,3,14.252645492553711
3_sear,2004,u5,3,8.223383903503418
2_amr,2004,u5,3,1.4193816184997559
4_eur,2005,u5,3,0.6515611410140991
2_amr,2005,u5,3,1.333635926246643
6_wpr,2005,u5,3,1.4733327627182007
5_emr,2005,u5,3,7.438383102416992
3_sear,2005,u5,3,7.687588691711426
1_afr,2005,u5,3,13.162932395935059
1_afr,2006,u5,3,12.402344703674316
2_amr,2006,u5,3,1.1783350706100464
5_emr,2006,u5,3,7.024191379547119
4_eur,2006,u5,3,0.5849502086639404
3_sear,2006,u5,3,7.166499137878418
6_wpr,2006,u5,3,1.3182051181793213
5_emr,2007,u5,3,6.6153564453125
1_afr,2007,u5,3,11.6295166015625
6_wpr,2007,u5,3,1.1810983419418335
2_amr,2007,u5,3,1.0389487743377686
3_sear,2007,u5,3,6.663997650146484
4_eur,2007,u5,3,0.5288226008415222
5_emr,2008,u5,3,6.268918514251709
6_wpr,2008,u5,3,1.066689133644104
3_sear,2008,u5,3,6.182343482971191
2_amr,2008,u5,3,0.9141205549240112
4_eur,2008,u5,3,0.49545565247535706
1_afr,2008,u5,3,10.871564865112305
5_emr,2009,u5,3,5.925240993499756
1_afr,2009,u5,3,10.32325267791748
6_wpr,2009,u5,3,0.9810404181480408
4_eur,2009,u5,3,0.4568900465965271
2_amr,2009,u5,3,0.8207294940948486
3_sear,2009,u5,3,5.730090141296387
6_wpr,2010,u5,3,0.8966812491416931
4_eur,2010,u5,3,0.4239681363105774
1_afr,2010,u5,3,9.791735649108887
3_sear,2010,u5,3,5.284275054931641
2_amr,2010,u5,3,0.757821261882782
5_emr,2010,u5,3,5.591431140899658
1_afr,2011,u5,3,9.284331321716309
4_eur,2011,u5,3,0.4151773452758789
5_emr,2011,u5,3,5.2817158699035645
3_sear,2011,u5,3,4.8687663078308105
2_amr,2011,u5,3,0.6602810621261597
6_wpr,2011,u5,3,0.8380129337310791
2_amr,2012,u5,3,0.6272345185279846
6_wpr,2012,u5,3,0.7894704937934875
5_emr,2012,u5,3,4.949440002441406
3_sear,2012,u5,3,4.471152305603027
1_afr,2012,u5,3,8.703205108642578
4_eur,2012,u5,3,0.39409586787223816
1_afr,2013,u5,3,8.244348526000977
5_emr,2013,u5,3,4.850071907043457
2_amr,2013,u5,3,0.607670247554779
4_eur,2013,u5,3,0.37173938751220703
3_sear,2013,u5,3,4.127265453338623
6_wpr,2013,u5,3,0.7382030487060547
2_amr,2014,u5,3,0.5730036497116089
5_emr,2014,u5,3,4.6413798332214355
3_sear,2014,u5,3,3.786940574645996
4_eur,2014,u5,3,0.3456326425075531
1_afr,2014,u5,3,7.788237571716309
6_wpr,2014,u5,3,0.706100583076477
2_amr,2015,u5,3,0.540097177028656
4_eur,2015,u5,3,0.31832680106163025
6_wpr,2015,u5,3,0.6779765486717224
1_afr,2015,u5,3,7.296751976013184
5_emr,2015,u5,3,4.377567291259766
3_sear,2015,u5,3,3.5840628147125244
2_amr,2016,u5,3,0.5367504358291626
1_afr,2016,u5,3,6.873801231384277
3_sear,2016,u5,3,3.3386001586914062
5_emr,2016,u5,3,4.1493730545043945
6_wpr,2016,u5,3,0.6483765840530396
4_eur,2016,u5,3,0.29629433155059814
1_afr,2017,u5,3,6.354374408721924
2_amr,2017,u5,3,0.5059462785720825
4_eur,2017,u5,3,0.2733846604824066
3_sear,2017,u5,3,3.1180078983306885
5_emr,2017,u5,3,3.885392427444458
6_wpr,2017,u5,3,0.6287203431129456
5_emr,2000,u5,5,3.162618398666382
6_wpr,2000,u5,5,0.2539037764072418
1_afr,2000,u5,5,2.058286190032959
2_amr,2000,u5,5,0.04062684252858162
3_sear,2000,u5,5,1.6508057117462158
4_eur,2000,u5,5,0.0396859273314476
5_emr,2001,u5,5,2.7382705211639404
2_amr,2001,u5,5,0.041503239423036575
3_sear,2001,u5,5,1.461668610572815
6_wpr,2001,u5,5,0.20907524228096008
1_afr,2001,u5,5,1.8422290086746216
4_eur,2001,u5,5,0.03432780131697655
5_emr,2002,u5,5,2.3688321113586426
3_sear,2002,u5,5,1.2920660972595215
4_eur,2002,u5,5,0.02981984242796898
1_afr,2002,u5,5,1.6208672523498535
6_wpr,2002,u5,5,0.16683074831962585
2_amr,2002,u5,5,0.036613691598176956
6_wpr,2003,u5,5,0.13568690419197083
4_eur,2003,u5,5,0.025940390303730965
3_sear,2003,u5,5,1.1396729946136475
1_afr,2003,u5,5,1.412899374961853
5_emr,2003,u5,5,2.006098747253418
2_amr,2003,u5,5,0.03459613025188446
4_eur,2004,u5,5,0.02278098650276661
5_emr,2004,u5,5,1.655592679977417
6_wpr,2004,u5,5,0.11651591211557388
1_afr,2004,u5,5,1.2223031520843506
3_sear,2004,u5,5,1.0023317337036133
2_amr,2004,u5,5,0.03161457180976868
4_eur,2005,u5,5,0.02018856443464756
2_amr,2005,u5,5,0.03006231039762497
6_wpr,2005,u5,5,0.09829973429441452
5_emr,2005,u5,5,1.4263300895690918
3_sear,2005,u5,5,0.8780247569084167
1_afr,2005,u5,5,1.0660704374313354
1_afr,2006,u5,5,0.9357790350914001
2_amr,2006,u5,5,0.027947280555963516
5_emr,2006,u5,5,1.2934155464172363
4_eur,2006,u5,5,0.01809312030673027
3_sear,2006,u5,5,0.7667109966278076
6_wpr,2006,u5,5,0.07925903052091599
5_emr,2007,u5,5,1.2016526460647583
1_afr,2007,u5,5,0.8207130432128906
6_wpr,2007,u5,5,0.06934793293476105
2_amr,2007,u5,5,0.02577654831111431
3_sear,2007,u5,5,0.6673934459686279
4_eur,2007,u5,5,0.01611795462667942
5_emr,2008,u5,5,1.1084872484207153
6_wpr,2008,u5,5,0.06152062863111496
3_sear,2008,u5,5,0.5791224837303162
2_amr,2008,u5,5,0.024531133472919464
4_eur,2008,u5,5,0.01455722190439701
1_afr,2008,u5,5,0.7211694121360779
5_emr,2009,u5,5,1.0390353202819824
1_afr,2009,u5,5,0.6437562108039856
6_wpr,2009,u5,5,0.04887049272656441
4_eur,2009,u5,5,0.013123417273163795
2_amr,2009,u5,5,0.022858574986457825
3_sear,2009,u5,5,0.49980777502059937
6_wpr,2010,u5,5,0.03661191835999489
4_eur,2010,u5,5,0.011821838095784187
1_afr,2010,u5,5,0.6014682650566101
3_sear,2010,u5,5,0.42863929271698
2_amr,2010,u5,5,0.01764187403023243
5_emr,2010,u5,5,0.9912315607070923
1_afr,2011,u5,5,0.5774616599082947
4_eur,2011,u5,5,0.010547502897679806
5_emr,2011,u5,5,0.9589788317680359
3_sear,2011,u5,5,0.3637878894805908
2_amr,2011,u5,5,0.015170170925557613
6_wpr,2011,u5,5,0.028130147606134415
2_amr,2012,u5,5,0.014080444350838661
6_wpr,2012,u5,5,0.023522811010479927
5_emr,2012,u5,5,0.9054142832756042
3_sear,2012,u5,5,0.3056318163871765
1_afr,2012,u5,5,0.5546854138374329
4_eur,2012,u5,5,0.009410478174686432
1_afr,2013,u5,5,0.5204682350158691
5_emr,2013,u5,5,0.8317288160324097
2_amr,2013,u5,5,0.013000541366636753
4_eur,2013,u5,5,0.00837414525449276
