region,year,age_group,cause,fraction_of_deaths
6_wpr,2013,post,11,0.011283229105174541
2_amr,2014,post,11,0.018833640962839127
5_emr,2014,post,11,0.022360319271683693
3_sear,2014,post,11,0.01379332598298788
4_eur,2014,post,11,0.027211423963308334
1_afr,2014,post,11,0.02122260071337223
6_wpr,2014,post,11,0.011807902716100216
2_amr,2015,post,11,0.019534578546881676
4_eur,2015,post,11,0.027110600844025612
6_wpr,2015,post,11,0.012857350520789623
1_afr,2015,post,11,0.021904772147536278
5_emr,2015,post,11,0.022756824269890785
3_sear,2015,post,11,0.014582457020878792
2_amr,2016,post,11,0.019216332584619522
1_afr,2016,post,11,0.022363560274243355
3_sear,2016,post,11,0.015138817019760609
5_emr,2016,post,11,0.02323247119784355
6_wpr,2016,post,11,0.013326911255717278
4_eur,2016,post,11,0.028725357726216316
1_afr,2017,post,11,0.02320886217057705
2_amr,2017,post,11,0.019023695960640907
4_eur,2017,post,11,0.02816624380648136
3_sear,2017,post,11,0.015461446717381477
5_emr,2017,post,11,0.023436425253748894
6_wpr,2017,post,11,0.013802614994347095
5_emr,2000,post,12,0.0
6_wpr,2000,post,12,0.0003923475160263479
1_afr,2000,post,12,0.0
2_amr,2000,post,12,0.0
3_sear,2000,post,12,0.0
4_eur,2000,post,12,0.0
5_emr,2001,post,12,0.0
2_amr,2001,post,12,0.0
3_sear,2001,post,12,0.0
6_wpr,2001,post,12,0.0003900195879396051
1_afr,2001,post,12,0.0
4_eur,2001,post,12,0.0
5_emr,2002,post,12,0.0
3_sear,2002,post,12,0.0
4_eur,2002,post,12,0.0
1_afr,2002,post,12,0.0
6_wpr,2002,post,12,0.0004630832700058818
2_amr,2002,post,12,0.0
6_wpr,2003,post,12,0.0005878146621398628
4_eur,2003,post,12,0.0
3_sear,2003,post,12,0.0
1_afr,2003,post,12,0.0
5_emr,2003,post,12,0.0
2_amr,2003,post,12,0.0
4_eur,2004,post,12,0.0
5_emr,2004,post,12,0.0
6_wpr,2004,post,12,0.0007729638018645346
1_afr,2004,post,12,0.0
3_sear,2004,post,12,0.0
2_amr,2004,post,12,0.0
4_eur,2005,post,12,0.0
2_amr,2005,post,12,0.0
6_wpr,2005,post,12,0.0010315146064385772
5_emr,2005,post,12,0.0
3_sear,2005,post,12,0.0
1_afr,2005,post,12,0.0
1_afr,2006,post,12,0.0
2_amr,2006,post,12,0.0
5_emr,2006,post,12,0.0
4_eur,2006,post,12,0.0
3_sear,2006,post,12,0.0
6_wpr,2006,post,12,0.0012717387871816754
5_emr,2007,post,12,0.0
1_afr,2007,post,12,0.0
6_wpr,2007,post,12,0.001433796831406653
2_amr,2007,post,12,0.0
3_sear,2007,post,12,0.0
4_eur,2007,post,12,0.0
5_emr,2008,post,12,0.0
6_wpr,2008,post,12,0.0017741144401952624
3_sear,2008,post,12,0.0
2_amr,2008,post,12,0.0
4_eur,2008,post,12,0.0
1_afr,2008,post,12,0.0
5_emr,2009,post,12,0.0
1_afr,2009,post,12,0.0
6_wpr,2009,post,12,0.0019815328996628523
4_eur,2009,post,12,0.0
2_amr,2009,post,12,0.0
3_sear,2009,post,12,0.0
6_wpr,2010,post,12,0.0022326011676341295
4_eur,2010,post,12,0.0
1_afr,2010,post,12,0.0
3_sear,2010,post,12,0.0
2_amr,2010,post,12,0.0
5_emr,2010,post,12,0.0
1_afr,2011,post,12,0.0
4_eur,2011,post,12,0.0
5_emr,2011,post,12,0.0
3_sear,2011,post,12,0.0
2_amr,2011,post,12,0.0
6_wpr,2011,post,12,0.0024251816794276237
2_amr,2012,post,12,0.0
6_wpr,2012,post,12,0.002269672229886055
5_emr,2012,post,12,0.0
3_sear,2012,post,12,0.0
1_afr,2012,post,12,0.0
4_eur,2012,post,12,0.0
1_afr,2013,post,12,0.0
5_emr,2013,post,12,0.0
2_amr,2013,post,12,0.0
4_eur,2013,post,12,0.0
3_sear,2013,post,12,0.0
6_wpr,2013,post,12,0.0023064101114869118
2_amr,2014,post,12,0.0
5_emr,2014,post,12,0.0
3_sear,2014,post,12,0.0
4_eur,2014,post,12,0.0
1_afr,2014,post,12,0.0
6_wpr,2014,post,12,0.002307678572833538
2_amr,2015,post,12,0.0
4_eur,2015,post,12,0.0
6_wpr,2015,post,12,0.002290203236043453
1_afr,2015,post,12,0.0
5_emr,2015,post,12,0.0
3_sear,2015,post,12,0.0
2_amr,2016,post,12,0.0
1_afr,2016,post,12,0.0
3_sear,2016,post,12,0.0
5_emr,2016,post,12,0.0
6_wpr,2016,post,12,0.0022423965856432915
4_eur,2016,post,12,0.0
1_afr,2017,post,12,0.0
2_amr,2017,post,12,0.0
4_eur,2017,post,12,0.0
3_sear,2017,post,12,0.0
5_emr,2017,post,12,0.0
6_wpr,2017,post,12,0.002191962441429496
5_emr,2000,post,13,0.10476481169462204
6_wpr,2000,post,13,0.07997497171163559
1_afr,2000,post,13,0.08250295370817184
2_amr,2000,post,13,0.12209510058164597
3_sear,2000,post,13,0.11251816898584366
4_eur,2000,post,13,0.08831320703029633
5_emr,2001,post,13,0.10547101497650146
2_amr,2001,post,13,0.12190145999193192
3_sear,2001,post,13,0.11009921878576279
6_wpr,2001,post,13,0.08127612620592117
1_afr,2001,post,13,0.08353937417268753
4_eur,2001,post,13,0.08608892560005188
5_emr,2002,post,13,0.10724789649248123
3_sear,2002,post,13,0.10971438884735107
4_eur,2002,post,13,0.08359895646572113
1_afr,2002,post,13,0.08442512154579163
6_wpr,2002,post,13,0.08246000111103058
2_amr,2002,post,13,0.11879754066467285
6_wpr,2003,post,13,0.08180063962936401
4_eur,2003,post,13,0.08132439106702805
3_sear,2003,post,13,0.1077527403831482
1_afr,2003,post,13,0.08369128406047821
5_emr,2003,post,13,0.10775390267372131
2_amr,2003,post,13,0.11942125856876373
4_eur,2004,post,13,0.07680123299360275
5_emr,2004,post,13,0.11047284305095673
6_wpr,2004,post,13,0.08023768663406372
1_afr,2004,post,13,0.09043946117162704
3_sear,2004,post,13,0.10235349833965302
2_amr,2004,post,13,0.11136122792959213
4_eur,2005,post,13,0.07365304976701736
2_amr,2005,post,13,0.1077137440443039
6_wpr,2005,post,13,0.0782763659954071
5_emr,2005,post,13,0.11294427514076233
3_sear,2005,post,13,0.10671637207269669
1_afr,2005,post,13,0.08864161372184753
1_afr,2006,post,13,0.09749995917081833
2_amr,2006,post,13,0.10033873468637466
5_emr,2006,post,13,0.11528856307268143
4_eur,2006,post,13,0.07142287492752075
3_sear,2006,post,13,0.10351598262786865
6_wpr,2006,post,13,0.07492206990718842
5_emr,2007,post,13,0.11904895305633545
1_afr,2007,post,13,0.10224613547325134
6_wpr,2007,post,13,0.07347816228866577
2_amr,2007,post,13,0.09720146656036377
3_sear,2007,post,13,0.10628066956996918
4_eur,2007,post,13,0.07338196784257889
5_emr,2008,post,13,0.12327168881893158
6_wpr,2008,post,13,0.07391729205846786
3_sear,2008,post,13,0.10375545173883438
2_amr,2008,post,13,0.09525471180677414
4_eur,2008,post,13,0.0735287293791771
1_afr,2008,post,13,0.10457839071750641
5_emr,2009,post,13,0.12609107792377472
1_afr,2009,post,13,0.11048077046871185
6_wpr,2009,post,13,0.07590298354625702
4_eur,2009,post,13,0.0719246044754982
2_amr,2009,post,13,0.09194188565015793
3_sear,2009,post,13,0.10352835804224014
6_wpr,2010,post,13,0.08265742659568787
4_eur,2010,post,13,0.07145065069198608
1_afr,2010,post,13,0.11587601900100708
3_sear,2010,post,13,0.10501611977815628
2_amr,2010,post,13,0.0715852826833725
5_emr,2010,post,13,0.1289767175912857
1_afr,2011,post,13,0.11932957917451859
4_eur,2011,post,13,0.07363412529230118
5_emr,2011,post,13,0.1249334067106247
3_sear,2011,post,13,0.10374850034713745
2_amr,2011,post,13,0.09075795114040375
6_wpr,2011,post,13,0.08277673274278641
2_amr,2012,post,13,0.08868695795536041
6_wpr,2012,post,13,0.08376438915729523
5_emr,2012,post,13,0.12829537689685822
3_sear,2012,post,13,0.10563505440950394
1_afr,2012,post,13,0.12526942789554596
4_eur,2012,post,13,0.07366438210010529
1_afr,2013,post,13,0.1286989003419876
5_emr,2013,post,13,0.13776856660842896
2_amr,2013,post,13,0.09054259955883026
4_eur,2013,post,13,0.07552815973758698
3_sear,2013,post,13,0.1089121624827385
6_wpr,2013,post,13,0.08619648963212967
2_amr,2014,post,13,0.09025206416845322
5_emr,2014,post,13,0.1389833390712738
3_sear,2014,post,13,0.10724620521068573
4_eur,2014,post,13,0.07820422202348709
1_afr,2014,post,13,0.1381242275238037
6_wpr,2014,post,13,0.08569902926683426
2_amr,2015,post,13,0.08983223140239716
4_eur,2015,post,13,0.08078132569789886
6_wpr,2015,post,13,0.09074151515960693
1_afr,2015,post,13,0.14168035984039307
5_emr,2015,post,13,0.14149418473243713
3_sear,2015,post,13,0.11151577532291412
2_amr,2016,post,13,0.08883045613765717
1_afr,2016,post,13,0.14390774071216583
3_sear,2016,post,13,0.11537867784500122
5_emr,2016,post,13,0.14578817784786224
6_wpr,2016,post,13,0.0936504676938057
4_eur,2016,post,13,0.08197776228189468
1_afr,2017,post,13,0.14856263995170593
2_amr,2017,post,13,0.08993010967969894
4_eur,2017,post,13,0.08092636615037918
3_sear,2017,post,13,0.11708329617977142
5_emr,2017,post,13,0.1479519009590149
6_wpr,2017,post,13,0.09661033004522324
5_emr,2000,post,15,0.04443569853901863
6_wpr,2000,post,15,0.10713809728622437
1_afr,2000,post,15,0.02174808271229267
2_amr,2000,post,15,0.14696139097213745
3_sear,2000,post,15,0.03355921059846878
4_eur,2000,post,15,0.1852319836616516
5_emr,2001,post,15,0.04506468400359154
2_amr,2001,post,15,0.1494615525007248
3_sear,2001,post,15,0.034377772361040115
6_wpr,2001,post,15,0.1188347190618515
1_afr,2001,post,15,0.022168666124343872
4_eur,2001,post,15,0.189212366938591
5_emr,2002,post,15,0.04587477818131447
3_sear,2002,post,15,0.03595519810914993
4_eur,2002,post,15,0.19188353419303894
1_afr,2002,post,15,0.02258954383432865
6_wpr,2002,post,15,0.12779143452644348
2_amr,2002,post,15,0.15442988276481628
6_wpr,2003,post,15,0.13112059235572815
4_eur,2003,post,15,0.19596682488918304
3_sear,2003,post,15,0.036986563354730606
1_afr,2003,post,15,0.022629015147686005
5_emr,2003,post,15,0.04619201272726059
2_amr,2003,post,15,0.15721730887889862
4_eur,2004,post,15,0.2001800388097763
5_emr,2004,post,15,0.04750034213066101
6_wpr,2004,post,15,0.13750475645065308
1_afr,2004,post,15,0.024749062955379486
3_sear,2004,post,15,0.036769263446331024
2_amr,2004,post,15,0.16585732996463776
4_eur,2005,post,15,0.20400677621364594
2_amr,2005,post,15,0.1708178073167801
6_wpr,2005,post,15,0.1413121521472931
5_emr,2005,post,15,0.04869796708226204
3_sear,2005,post,15,0.04009787738323212
1_afr,2005,post,15,0.024592110887169838
1_afr,2006,post,15,0.027379672974348068
2_amr,2006,post,15,0.17774111032485962
5_emr,2006,post,15,0.0498567596077919
4_eur,2006,post,15,0.20697630941867828
3_sear,2006,post,15,0.0405680313706398
6_wpr,2006,post,15,0.14813588559627533
5_emr,2007,post,15,0.051544561982154846
1_afr,2007,post,15,0.029068730771541595
6_wpr,2007,post,15,0.15433236956596375
2_amr,2007,post,15,0.18194007873535156
3_sear,2007,post,15,0.04342547059059143
4_eur,2007,post,15,0.20977579057216644
5_emr,2008,post,15,0.05329805240035057
6_wpr,2008,post,15,0.1537417620420456
3_sear,2008,post,15,0.044047415256500244
2_amr,2008,post,15,0.1893957108259201
4_eur,2008,post,15,0.21298916637897491
1_afr,2008,post,15,0.030093155801296234
5_emr,2009,post,15,0.054491668939590454
1_afr,2009,post,15,0.03210705146193504
6_wpr,2009,post,15,0.15910406410694122
4_eur,2009,post,15,0.20659522712230682
2_amr,2009,post,15,0.19028694927692413
3_sear,2009,post,15,0.0456133671104908
6_wpr,2010,post,15,0.16574007272720337
4_eur,2010,post,15,0.22236368060112
1_afr,2010,post,15,0.03397173061966896
3_sear,2010,post,15,0.04792144149541855
2_amr,2010,post,15,0.15442875027656555
5_emr,2010,post,15,0.05564146861433983
1_afr,2011,post,15,0.03530481830239296
4_eur,2011,post,15,0.2261698693037033
5_emr,2011,post,15,0.05380142107605934
3_sear,2011,post,15,0.04905559867620468
2_amr,2011,post,15,0.20401234924793243
6_wpr,2011,post,15,0.16653534770011902
2_amr,2012,post,15,0.20865142345428467
6_wpr,2012,post,15,0.16710570454597473
5_emr,2012,post,15,0.055477041751146317
3_sear,2012,post,15,0.05141444504261017
1_afr,2012,post,15,0.037432070821523666
4_eur,2012,post,15,0.2190699428319931
1_afr,2013,post,15,0.03882117196917534
5_emr,2013,post,15,0.058948490768671036
2_amr,2013,post,15,0.20970527827739716
4_eur,2013,post,15,0.22030150890350342
3_sear,2013,post,15,0.05398712307214737
6_wpr,2013,post,15,0.16506648063659668
2_amr,2014,post,15,0.2166316658258438
5_emr,2014,post,15,0.05898234620690346
3_sear,2014,post,15,0.05411563441157341
4_eur,2014,post,15,0.2210894227027893
1_afr,2014,post,15,0.042014311999082565
6_wpr,2014,post,15,0.16104929149150848
2_amr,2015,post,15,0.2222549319267273
4_eur,2015,post,15,0.22563712298870087
6_wpr,2015,post,15,0.1646030843257904
1_afr,2015,post,15,0.043542902916669846
5_emr,2015,post,15,0.06039922311902046
3_sear,2015,post,15,0.05711479112505913
2_amr,2016,post,15,0.22154363989830017
1_afr,2016,post,15,0.04471193253993988
3_sear,2016,post,15,0.058253899216651917
5_emr,2016,post,15,0.06200994923710823
6_wpr,2016,post,15,0.1641329824924469
4_eur,2016,post,15,0.22763019800186157
1_afr,2017,post,15,0.046679094433784485
2_amr,2017,post,15,0.22025008499622345
4_eur,2017,post,15,0.22717224061489105
3_sear,2017,post,15,0.05871368199586868
5_emr,2017,post,15,0.06287054717540741
6_wpr,2017,post,15,0.16377215087413788
5_emr,2000,post,16,0.07598686963319778
6_wpr,2000,post,16,0.10475566238164902
1_afr,2000,post,16,0.030123967677354813
2_amr,2000,post,16,0.14702342450618744
3_sear,2000,post,16,0.0642252117395401
4_eur,2000,post,16,0.18212205171585083
5_emr,2001,post,16,0.07628997415304184
2_amr,2001,post,16,0.15462151169776917
3_sear,2001,post,16,0.06483777612447739
6_wpr,2001,post,16,0.11020302772521973
1_afr,2001,post,16,0.030574286356568336
4_eur,2001,post,16,0.1859537661075592
5_emr,2002,post,16,0.07694288343191147
3_sear,2002,post,16,0.06671715527772903
4_eur,2002,post,16,0.19244402647018433
1_afr,2002,post,16,0.03100651502609253
6_wpr,2002,post,16,0.11494344472885132
2_amr,2002,post,16,0.15306636691093445
6_wpr,2003,post,16,0.12105235457420349
4_eur,2003,post,16,0.1953747421503067
3_sear,2003,post,16,0.06750847399234772
1_afr,2003,post,16,0.03085598163306713
5_emr,2003,post,16,0.07756481319665909
2_amr,2003,post,16,0.1551027148962021
4_eur,2004,post,16,0.20243674516677856
5_emr,2004,post,16,0.08028734475374222
6_wpr,2004,post,16,0.1258058398962021
1_afr,2004,post,16,0.0335264690220356
3_sear,2004,post,16,0.06592421978712082
2_amr,2004,post,16,0.15803447365760803
4_eur,2005,post,16,0.20541153848171234
2_amr,2005,post,16,0.1622200310230255
6_wpr,2005,post,16,0.12695465981960297
5_emr,2005,post,16,0.08263593912124634
3_sear,2005,post,16,0.07072728127241135
1_afr,2005,post,16,0.03308736905455589
1_afr,2006,post,16,0.03659411147236824
2_amr,2006,post,16,0.16358962655067444
5_emr,2006,post,16,0.08488781005144119
4_eur,2006,post,16,0.21212466061115265
3_sear,2006,post,16,0.07029534876346588
6_wpr,2006,post,16,0.12804025411605835
5_emr,2007,post,16,0.08810208737850189
1_afr,2007,post,16,0.03860015422105789
6_wpr,2007,post,16,0.12507927417755127
2_amr,2007,post,16,0.17642174661159515
3_sear,2007,post,16,0.07389649003744125
4_eur,2007,post,16,0.21324405074119568
5_emr,2008,post,16,0.0917677953839302
6_wpr,2008,post,16,0.12541942298412323
3_sear,2008,post,16,0.07373790442943573
2_amr,2008,post,16,0.1839754283428192
4_eur,2008,post,16,0.21630093455314636
1_afr,2008,post,16,0.03968435153365135
5_emr,2009,post,16,0.09438122063875198
1_afr,2009,post,16,0.04212287813425064
6_wpr,2009,post,16,0.12778331339359283
4_eur,2009,post,16,0.23460714519023895
2_amr,2009,post,16,0.18680819869041443
3_sear,2009,post,16,0.07514934986829758
6_wpr,2010,post,16,0.13161343336105347
4_eur,2010,post,16,0.22868239879608154
1_afr,2010,post,16,0.044348567724227905
3_sear,2010,post,16,0.07770848274230957
2_amr,2010,post,16,0.14723284542560577
5_emr,2010,post,16,0.09673693776130676
1_afr,2011,post,16,0.04595138132572174
4_eur,2011,post,16,0.2306414246559143
5_emr,2011,post,16,0.09456640481948853
3_sear,2011,post,16,0.07887668907642365
2_amr,2011,post,16,0.18403419852256775
6_wpr,2011,post,16,0.13942068815231323
2_amr,2012,post,16,0.18929757177829742
6_wpr,2012,post,16,0.1447925716638565
5_emr,2012,post,16,0.09851877391338348
3_sear,2012,post,16,0.08174899220466614
1_afr,2012,post,16,0.0485374741256237
4_eur,2012,post,16,0.23832839727401733
1_afr,2013,post,16,0.05000634863972664
5_emr,2013,post,16,0.10681887716054916
2_amr,2013,post,16,0.18858850002288818
4_eur,2013,post,16,0.22558236122131348
3_sear,2013,post,16,0.08385758101940155
6_wpr,2013,post,16,0.1435995250940323
2_amr,2014,post,16,0.18734848499298096
5_emr,2014,post,16,0.10668651759624481
3_sear,2014,post,16,0.08346765488386154
4_eur,2014,post,16,0.22507303953170776
1_afr,2014,post,16,0.053678181022405624
6_wpr,2014,post,16,0.1414758265018463
2_amr,2015,post,16,0.18776006996631622
4_eur,2015,post,16,0.22201701998710632
6_wpr,2015,post,16,0.14634829759597778
1_afr,2015,post,16,0.0552653893828392
5_emr,2015,post,16,0.1093970239162445
3_sear,2015,post,16,0.08650800585746765
2_amr,2016,post,16,0.1895589381456375
1_afr,2016,post,16,0.05655117332935333
3_sear,2016,post,16,0.08851271122694016
5_emr,2016,post,16,0.11238809674978256
6_wpr,2016,post,16,0.14617036283016205
4_eur,2016,post,16,0.22563402354717255
1_afr,2017,post,16,0.05881136283278465
2_amr,2017,post,16,0.18899545073509216
4_eur,2017,post,16,0.22716905176639557
3_sear,2017,post,16,0.0898122638463974
5_emr,2017,post,16,0.1154215857386589
6_wpr,2017,post,16,0.14743226766586304
5_emr,2000,post,17,0.07659400254487991
6_wpr,2000,post,17,0.20388104021549225
1_afr,2000,post,17,0.03963528200984001
2_amr,2000,post,17,0.11847815662622452
3_sear,2000,post,17,0.0632316842675209
4_eur,2000,post,17,0.1098623126745224
5_emr,2001,post,17,0.07794230431318283
2_amr,2001,post,17,0.12207558751106262
3_sear,2001,post,17,0.06407085061073303
6_wpr,2001,post,17,0.20330987870693207
1_afr,2001,post,17,0.04074962064623833
4_eur,2001,post,17,0.11235158145427704
5_emr,2002,post,17,0.07958091795444489
3_sear,2002,post,17,0.06596721708774567
4_eur,2002,post,17,0.1139008030295372
1_afr,2002,post,17,0.04188662767410278
6_wpr,2002,post,17,0.19909511506557465
2_amr,2002,post,17,0.12666495144367218
6_wpr,2003,post,17,0.19672131538391113
4_eur,2003,post,17,0.11522330343723297
3_sear,2003,post,17,0.06689728796482086
1_afr,2003,post,17,0.04228437319397926
5_emr,2003,post,17,0.08066718280315399
2_amr,2003,post,17,0.12491508573293686
4_eur,2004,post,17,0.11741545796394348
5_emr,2004,post,17,0.08362925052642822
6_wpr,2004,post,17,0.19408024847507477
1_afr,2004,post,17,0.04652900993824005
3_sear,2004,post,17,0.08729805797338486
2_amr,2004,post,17,0.12927904725074768
4_eur,2005,post,17,0.11828815937042236
2_amr,2005,post,17,0.1329934298992157
6_wpr,2005,post,17,0.19791488349437714
5_emr,2005,post,17,0.08629085123538971
3_sear,2005,post,17,0.07064542174339294
1_afr,2005,post,17,0.04648640379309654
1_afr,2006,post,17,0.05205808952450752
2_amr,2006,post,17,0.13709774613380432
5_emr,2006,post,17,0.0886998102068901
4_eur,2006,post,17,0.11947901546955109
3_sear,2006,post,17,0.07052755355834961
6_wpr,2006,post,17,0.2013988494873047
5_emr,2007,post,17,0.0921303853392601
1_afr,2007,post,17,0.05555538833141327
6_wpr,2007,post,17,0.2002955973148346
2_amr,2007,post,17,0.13768818974494934
3_sear,2007,post,17,0.07462851703166962
4_eur,2007,post,17,0.11966412514448166
5_emr,2008,post,17,0.09591902047395706
6_wpr,2008,post,17,0.20312657952308655
3_sear,2008,post,17,0.09429508447647095
2_amr,2008,post,17,0.13786214590072632
4_eur,2008,post,17,0.12270869314670563
1_afr,2008,post,17,0.057694610208272934
5_emr,2009,post,17,0.0985897034406662
1_afr,2009,post,17,0.06185273453593254
6_wpr,2009,post,17,0.19964773952960968
4_eur,2009,post,17,0.12035690993070602
2_amr,2009,post,17,0.14195619523525238
3_sear,2009,post,17,0.07702817767858505
6_wpr,2010,post,17,0.19837285578250885
4_eur,2010,post,17,0.12649047374725342
1_afr,2010,post,17,0.06571728736162186
3_sear,2010,post,17,0.08032062649726868
2_amr,2010,post,17,0.3289557695388794
5_emr,2010,post,17,0.10111473500728607
1_afr,2011,post,17,0.06872878223657608
4_eur,2011,post,17,0.12482495605945587
5_emr,2011,post,17,0.09938225895166397
3_sear,2011,post,17,0.08180321753025055
2_amr,2011,post,17,0.14695215225219727
6_wpr,2011,post,17,0.20094159245491028
2_amr,2012,post,17,0.14949142932891846
6_wpr,2012,post,17,0.20090439915657043
5_emr,2012,post,17,0.10413596779108047
3_sear,2012,post,17,0.08540719747543335
1_afr,2012,post,17,0.07315711677074432
4_eur,2012,post,17,0.12672461569309235
1_afr,2013,post,17,0.07614128291606903
5_emr,2013,post,17,0.1119694858789444
2_amr,2013,post,17,0.14947965741157532
4_eur,2013,post,17,0.1327025294303894
3_sear,2013,post,17,0.08921009302139282
6_wpr,2013,post,17,0.19915419816970825
2_amr,2014,post,17,0.15126611292362213
5_emr,2014,post,17,0.11143092066049576
3_sear,2014,post,17,0.08935142308473587
4_eur,2014,post,17,0.13387538492679596
1_afr,2014,post,17,0.08260109275579453
6_wpr,2014,post,17,0.19509321451187134
2_amr,2015,post,17,0.15539735555648804
4_eur,2015,post,17,0.1326834261417389
6_wpr,2015,post,17,0.20136955380439758
1_afr,2015,post,17,0.08565428853034973
5_emr,2015,post,17,0.11942558735609055
3_sear,2015,post,17,0.09385950118303299
2_amr,2016,post,17,0.15375885367393494
1_afr,2016,post,17,0.08810491114854813
3_sear,2016,post,17,0.09712988883256912
5_emr,2016,post,17,0.11886843293905258
6_wpr,2016,post,17,0.19992884993553162
4_eur,2016,post,17,0.13429208099842072
1_afr,2017,post,17,0.09195119887590408
2_amr,2017,post,17,0.15632392466068268
4_eur,2017,post,17,0.13483776152133942
3_sear,2017,post,17,0.09884347021579742
5_emr,2017,post,17,0.11939538270235062
6_wpr,2017,post,17,0.2007894217967987
5_emr,2000,u5,2,0.00054035650100559
6_wpr,2000,u5,2,0.0017826877301558852
1_afr,2000,u5,2,0.051886893808841705
2_amr,2000,u5,2,0.007332990877330303
3_sear,2000,u5,2,0.00437380513176322
4_eur,2000,u5,2,0.002548891119658947
5_emr,2001,u5,2,0.0005986121250316501
2_amr,2001,u5,2,0.007625984027981758
3_sear,2001,u5,2,0.004338007420301437
6_wpr,2001,u5,2,0.00208762614056468
1_afr,2001,u5,2,0.05385648086667061
4_eur,2001,u5,2,0.0030455959495157003
5_emr,2002,u5,2,0.0006592536228708923
3_sear,2002,u5,2,0.004295410588383675
4_eur,2002,u5,2,0.0035194794181734324
1_afr,2002,u5,2,0.05516045168042183
6_wpr,2002,u5,2,0.002383660525083542
2_amr,2002,u5,2,0.007821166887879372
6_wpr,2003,u5,2,0.0026718738954514265
4_eur,2003,u5,2,0.003985072486102581
3_sear,2003,u5,2,0.004152051638811827
1_afr,2003,u5,2,0.05540630966424942
5_emr,2003,u5,2,0.0007048748666420579
2_amr,2003,u5,2,0.007934563793241978
4_eur,2004,u5,2,0.004010643810033798
5_emr,2004,u5,2,0.0007527450798079371
6_wpr,2004,u5,2,0.002928738249465823
1_afr,2004,u5,2,0.058102481067180634
3_sear,2004,u5,2,0.003913207910954952
2_amr,2004,u5,2,0.007877149619162083
4_eur,2005,u5,2,0.004057762213051319
2_amr,2005,u5,2,0.007563854102045298
6_wpr,2005,u5,2,0.003128170035779476
5_emr,2005,u5,2,0.0008022275287657976
3_sear,2005,u5,2,0.0038163631688803434
1_afr,2005,u5,2,0.05597615987062454
1_afr,2006,u5,2,0.056859035044908524
2_amr,2006,u5,2,0.007369419559836388
5_emr,2006,u5,2,0.0008461927645839751
4_eur,2006,u5,2,0.003925752826035023
3_sear,2006,u5,2,0.0036169621162116528
6_wpr,2006,u5,2,0.0032286259811371565
5_emr,2007,u5,2,0.000904817134141922
1_afr,2007,u5,2,0.054305508732795715
6_wpr,2007,u5,2,0.0034461659379303455
2_amr,2007,u5,2,0.006808221340179443
3_sear,2007,u5,2,0.003510569455102086
4_eur,2007,u5,2,0.004159036558121443
5_emr,2008,u5,2,0.0009510289528407156
6_wpr,2008,u5,2,0.0032176028471440077
3_sear,2008,u5,2,0.003244927851483226
2_amr,2008,u5,2,0.006120698526501656
4_eur,2008,u5,2,0.003466747235506773
1_afr,2008,u5,2,0.04996950924396515
5_emr,2009,u5,2,0.0009819697588682175
1_afr,2009,u5,2,0.045816466212272644
6_wpr,2009,u5,2,0.0026834241580218077
4_eur,2009,u5,2,0.0027726227417588234
2_amr,2009,u5,2,0.005367783363908529
3_sear,2009,u5,2,0.0030379623640328646
6_wpr,2010,u5,2,0.002105165272951126
4_eur,2010,u5,2,0.0024407198652625084
1_afr,2010,u5,2,0.042988330125808716
3_sear,2010,u5,2,0.0030284454114735126
2_amr,2010,u5,2,0.004486814606934786
5_emr,2010,u5,2,0.0009828214533627033
1_afr,2011,u5,2,0.03805593028664589
4_eur,2011,u5,2,0.0025190149899572134
5_emr,2011,u5,2,0.0010097031481564045
3_sear,2011,u5,2,0.0028988858684897423
2_amr,2011,u5,2,0.004721788689494133
6_wpr,2011,u5,2,0.001872380031272769
2_amr,2012,u5,2,0.004270737059414387
6_wpr,2012,u5,2,0.0017474230844527483
5_emr,2012,u5,2,0.0010886471718549728
3_sear,2012,u5,2,0.002902842126786709
1_afr,2012,u5,2,0.03426287695765495
4_eur,2012,u5,2,0.002721392549574375
1_afr,2013,u5,2,0.030243363231420517
5_emr,2013,u5,2,0.0011415464105084538
2_amr,2013,u5,2,0.003761879401281476
4_eur,2013,u5,2,0.00304132211022079
3_sear,2013,u5,2,0.0030292500741779804
6_wpr,2013,u5,2,0.001785019296221435
2_amr,2014,u5,2,0.0036354500334709883
5_emr,2014,u5,2,0.0011927931336686015
3_sear,2014,u5,2,0.0030019402038306
4_eur,2014,u5,2,0.0032796438317745924
1_afr,2014,u5,2,0.028760330751538277
6_wpr,2014,u5,2,0.0015870152274146676
2_amr,2015,u5,2,0.004141158889979124
4_eur,2015,u5,2,0.0037862109020352364
6_wpr,2015,u5,2,0.0015447820769622922
1_afr,2015,u5,2,0.026818327605724335
5_emr,2015,u5,2,0.0012159327743574977
3_sear,2015,u5,2,0.00308902096003294
2_amr,2016,u5,2,0.0043191369622945786
1_afr,2016,u5,2,0.02507767267525196
3_sear,2016,u5,2,0.0030328345019370317
5_emr,2016,u5,2,0.0012838332913815975
6_wpr,2016,u5,2,0.001735418220050633
4_eur,2016,u5,2,0.0049273185431957245
1_afr,2017,u5,2,0.025759447365999222
2_amr,2017,u5,2,0.004708410240709782
4_eur,2017,u5,2,0.0063653127290308475
3_sear,2017,u5,2,0.0028892450500279665
5_emr,2017,u5,2,0.00133329420350492
6_wpr,2017,u5,2,0.0017829349962994456
